Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
WA5_RS03125,0.0064705319414796545,0.0007674975920799307,-0.005965064647297052,-0.005228637986668113,-0.002579455536978842,-0.006801371114138468,-0.010117553097139551,0.018734991388557613,0.0008777828708581376,-0.00480156588628852,-0.005243177560598217,0.0026786852616570815,-0.004105899013207085,-0.009307195309096553,-0.0004375592776565046,0.004060570160529471,0.003745288930063704,-0.003878179977839889,-0.006356909822778621,-0.000545246269225812,0.012604029585477537,-0.014914152137136306,-0.001771598473342314,-0.009100231688935824,-0.005799419688799865,-0.0006041517209859089,0.07521116095783226,0.008281568295449895,0.00011895976643692868,0.006427819321005617,-0.0038436133202789167,-0.0038829446549766126,-0.004633292591094255,-0.006447866133150192,-0.009758550142880008,-0.007461456604298905,0.0058544446398363995,0.002252590175298209,0.015291927682878926,0.011029248564069219,0.00039462442661149206,0.018645461133823434,0.0036899895996171093,-0.017364453254289845,0.012040148300611873,0.005865577958586652,-0.0036773531683139066,-0.002247777146048789,-4.284692216241551e-05,0.001363907356448308,-0.02505369315452783,0.01768267141262152,-0.009280994985116404,-0.016963145540090183,-0.01867067605511717,-0.002521418284482723
WA5_RS03130,-0.0045431916319733975,0.00638416901928062,-0.01497766277069397,-0.004866680352672134,0.00701797764773926,-0.007322430114489656,-0.004027122307293424,0.007885463983612149,-0.009342693925567736,0.009605889763380206,-0.012040329055555545,0.00011819097219899472,-0.000880768243618497,-0.009576528321655757,0.01645428878242355,0.016969801172861284,0.007546408115751207,0.0011768452928355303,-0.005715052695055598,-0.007001823690271926,-0.008795455656860985,-0.01209081521308206,-0.008541693218197595,-0.00486411021499862,0.010927973166686698,-0.0014666505541952473,0.07676098258616207,0.017820610409286883,0.009768930634950292,-0.0015984064756679526,-0.007758315521056746,-0.022144526019652916,-0.010557031794736682,0.0016569712713729063,-0.021672260432403587,-0.0024822739708456492,0.005333944957281849,0.02018254191969661,0.018883006956718528,-0.0011314976838585702,-0.004468810502512946,0.0295121681330388,-0.010474067001241191,-0.015740588026007248,0.0025302480384839345,0.016272846713484567,-0.007812591263099456,-0.007890026511718122,-0.028196637394837732,0.006461566648976937,-0.01976353278435258,0.023457042946976446,-0.008297281623795507,-0.015136981789890766,-0.024459783884062846,-0.0006313635136848573
WA5_RS03135,-0.002348634152396324,0.013160752814291138,-0.008446735643290695,-0.01149581614203851,0.01242211421072638,-0.004796140784446368,-0.00472548937651706,0.007280685149675399,0.000938329958480481,0.007376580235774596,-0.014415511276886532,0.00920040251505579,-0.0038454931611717237,-0.0012476713405927136,0.021594267025833017,0.03160471514017581,0.0025831231795345887,-0.0027302816597535346,-0.006559557296917295,-0.004945051946202811,0.0026932941749338297,-0.013508942062829305,-0.0071822195838324495,-0.014988666684635703,-0.014881543632510895,-0.0063932610516012275,0.080061261407235,0.006191112959686754,-0.00406601168278197,0.0002278797610658168,-0.005734020446332599,0.0004744672831780329,-0.014607590325321823,-0.0016920588290610641,-0.004412532506587779,0.0011509216013486131,-0.0043035971064456025,0.017201647741503467,0.015984872885193176,-0.0006228684976461288,-0.0026390188711197336,-0.0015000410057198826,0.006206777033107138,-0.00525806699647826,0.0004570092172146892,0.020235834240323478,0.00029947154765455885,0.001977816068955833,-0.02175137374981384,0.0067087846775312696,-0.03333483972182347,0.008304154689292404,0.005290264343974027,-0.023628872309366576,-0.034894833732738946,0.00807639183697157
WA5_RS03140,0.0010649301493814672,0.0020799581823143774,-0.010564719485954588,-0.021832026546097307,0.006253015049275712,-0.014679583044888565,-0.0016054247542305563,0.017779627590868177,0.0015903927078980262,0.01114496495811471,-0.00901305801957662,-0.0008518961218070178,-0.007752225185734245,-0.0020516748782492835,0.027816851109340623,0.0349848946859283,0.0055552602300984084,0.004567279270075203,-0.015087755185547167,-0.0029006267528217944,-0.0002905919908006201,-0.0018540884950734122,-0.007985941087305526,-0.006478489246805994,0.011110350287135511,-0.0029135795199233434,0.07893494734987658,0.014828712963414377,-0.023118976187780547,0.0005844487093910464,-0.005845449496080745,-0.0029293916627729866,-0.01131945101137363,0.006016899751676308,-0.0018064086272225296,0.005351117642776139,-0.008668692135520756,0.031041337447449382,0.007043623880804726,-0.006624902655869151,-0.001800605646082378,-0.011613797378085216,0.0028277735701192764,-0.005560662518391539,-0.005919197591393675,0.0016734620412522951,-0.006377318311696875,-0.0013154431722734185,-0.024495034701543548,0.02254497921986331,-0.018204693981440003,-0.003063639044335784,-0.005185054002125316,-0.013805394944240486,0.00510205989306595,0.010800582514040553
WA5_RS03145,0.011989397937042992,0.0076933126170795965,0.0001625667072591715,-0.0038259341911949358,0.009143259759106263,-0.00955023431309072,-0.00871686640680127,0.019776923709739783,0.0017335613299450977,0.015334443107833886,-0.007354945264614756,-0.002860864611476953,-0.005974047889817955,-0.0030693164683424645,0.005947505125029561,0.04895218789197709,0.0044787193460024514,0.01705239108312633,-0.007859567322641032,-0.009711315464031154,-0.016230874606123616,-0.007173415427104959,-0.007095689858429855,-0.011075332866572135,-0.005698924426345258,-0.005410319540642344,0.08141745628505863,0.015069852197082996,-0.000632698876832714,-0.009535905644271862,-0.01046723662044867,-0.013106961071318854,-0.014153397324822257,0.009567131474244059,0.0008930571406034194,-0.0005044733044141388,-0.009627849349997546,0.01835586751014125,0.015015032326728161,-0.011526805608794764,-0.0032234946349126896,0.028317124394621238,0.001191525337714552,-0.012839005884668946,-0.012679163002109974,0.012103538847808713,-0.006020986233651274,0.0005230830855130746,-0.013560612852154992,0.011039258791099021,-0.00703854902042496,0.009490050548317705,-0.011169239591332453,-0.020803073963603,-0.007935367361052464,0.007938318965134774
WA5_RS03150,0.009043961138676155,0.011541206419651723,0.012580366436058484,-0.017130998723605573,0.009959003406264082,-0.013284096063501736,-0.005936701436363659,0.006836680801630127,-0.005622000895046903,0.019923652535182378,-0.009202040218687632,0.011368669150366998,0.002853717227303915,-0.008306174078321338,0.01742668425583222,0.04638079709387691,0.001631377363574747,0.014439679216086831,0.0011785692843570069,-0.01865435230677222,-0.01666908957426741,0.0008468702040714712,0.005427171230736653,-0.019240029197330984,-0.010007693157737443,-0.0035518787168673737,0.07269425100254362,0.01462403791353579,0.02329166211493085,0.012364092527533163,-0.030270803098677978,-0.028316812586964443,-0.021333817863076022,0.005912069733839843,0.009703654976097629,0.00711327586447697,-0.005489705854466077,0.0224307298062563,-0.008879470341724911,-0.025823328344768557,-0.006705835331737729,-0.005820911164748446,0.012730408514169362,-0.0035424505093723207,-0.012698157465352834,0.019110389909625172,-0.004549307729139234,0.015951098827394296,-0.023660205992614126,0.011716692712304856,-0.0007443537386961364,0.007868172658569527,0.0010836978346523403,-0.020014473067744197,-0.04011178488941806,0.002519204465306526
WA5_RS03155,-0.006467969700866434,0.0033917312326256777,0.011490147325697286,-0.02212959811903669,0.010545759042605218,-0.02332971906763151,0.0019296782699778925,0.024963745491991117,-0.0184345373479775,0.006614207731033182,0.001029860986379178,-0.007628073263865356,-0.007233394753909712,-0.010240181326188369,0.003049350048398738,0.037649512269951446,0.0005341861133851812,0.02516223868527657,-0.006138488704605463,-0.01707286276246308,-0.010540506805682604,0.00969752614119143,0.00909481062277842,-0.004900781170482444,0.011034134209667498,-0.005127796833754283,0.09677005872435661,0.006368440332183015,-0.009878654258071494,-0.007963383912736235,-0.007297877635479495,-0.0035932548652624933,-0.002234881442665463,0.006817883813820247,-0.00648941197948116,0.006232218317361653,0.0036782699408627623,0.006928230645472647,0.0003719734938974575,-0.008501141438154164,-0.009669019632701116,-0.01569876791779679,0.0038879614252471323,-0.01815279914544601,-0.017675698185862995,0.0212513015832178,-0.008035769561554771,0.00204406174894419,-0.021890123933293863,-0.0018059786116885548,-0.008523492224916017,-0.0047136835767652135,0.004390959513374279,-0.008856733211929512,-0.021423636870233406,-0.016009068434451885
WA5_RS03160,0.0027383749419337055,-0.010252440564619216,0.004346595233853518,0.0002861172093501597,-0.0040932327599441645,-0.015556335459961062,-0.003959012868182417,0.0018756534963411634,-0.013570185173029466,-0.004168289620195878,-0.005732949800837412,-0.0026867674100521403,-0.0038882803438070766,-0.005100318085481661,0.013254448632183566,0.013471172956557635,-0.007718020461284474,0.02393687104777806,0.01158655001261898,0.022844331771478467,-0.004212575586691507,-0.009966652562359525,0.004901494455239411,-0.007518092756862559,-0.02742353283556743,-0.0008183622956647331,0.08972721681564952,0.006486867265048031,0.004850602269891411,0.004440547943904602,-0.0015225737506737755,0.0065197779620510465,-0.006533569633768737,-0.0017899489335429224,-0.002507245949144815,-0.006294288128141615,0.005558315217614517,-0.02810174457893918,0.004367459412795304,-0.008666023050231635,0.00968440173537728,-0.002646123993512869,0.0013427751004433275,-0.003123589247013778,0.01698093872188794,0.012914142378300934,0.0011085935931969008,0.016985948255108442,0.0003618219655548001,0.014233087857614546,-0.01763906399632993,0.01109796497277693,0.0012727528237318514,-0.010135226885363505,-0.011078589227128599,-0.010008567520243254
WA5_RS03165,0.0011110579279361935,-0.007875112402527883,-0.0008854716035757592,-0.017067638114981375,0.00979059221123509,-0.005399097308473787,-0.014747854407392767,-0.0020614939940728685,-0.021365502174456923,-0.0037929552145196904,-0.0017623633992097452,-0.001027381687772446,0.0005033078032218579,8.566769130715874e-05,0.010210255160297176,0.017386042392872558,-0.008499520416665591,-0.001664283255276242,-0.0003856814738108425,0.019567835408118378,-0.015280958690918257,-0.011970031681244582,0.00539162605201535,-0.00816234703691874,-0.03255769622075867,-0.005552415454750351,0.09371291390714401,-0.02038245078962892,-0.011039834299362151,0.004281310751302038,0.005750497462539392,0.010453198853137158,-0.008781462941339543,-0.01968241372996596,-0.006054168043996177,-0.010216817247125651,0.001491626079095176,-0.02928675066309799,9.079584173250889e-05,-0.00012356716331107364,-0.008355308096217063,-0.0017166736254007242,0.00013432323856869049,-0.012428261224813313,0.005308264575336386,0.01648915704735491,0.013349092344743227,0.007007256237934506,-0.00270430270699836,-0.001595253330197517,-0.011218416137122744,-0.0013640994522099218,0.00800048556977719,-0.016034449632671356,-0.015877272691413938,0.0031146598974023717
WA5_RS03170,-0.005240680525718553,-0.0014949738448619858,-0.005963102187866061,-0.003407673356390579,0.005952660259966635,-0.008665321733290704,-0.004322161142568367,0.01566059166096224,0.004265330423702805,-0.010529769859640204,-0.00011181198118991539,0.013418798432772279,-0.006733650921245913,0.0006801689776384033,-0.005333294571410601,-0.0037499899572224,0.009399474524118682,-0.0041059875159650166,-0.0020642271695093246,0.009500348001334128,0.005974250509089343,-0.010156839674902749,0.005635192479298802,-0.004689834278694887,-0.00683842186175801,0.0013031748845068211,0.08437547009260196,-0.0021663707013408373,0.00039186066736849684,0.0060212259748136975,-0.005497632878820654,0.0024432344290817604,-0.018201423688515402,-0.008939024344733466,0.01602833862221196,0.004239187796157825,0.007058786950806116,0.010124966419449249,0.003360940473328752,0.005877730048534086,-0.0030388663466473986,0.009032521452363022,0.007375013274398221,-0.000585181734800623,0.004132155029466592,0.010660135940114078,0.0015495769348604625,0.008318095902836197,-0.01833433913863806,-0.005492605131508412,-0.0018974276566735473,0.011737034520721992,-0.00911954849537488,-0.015049160059330446,0.003173122309920802,0.0003935593010450694
WA5_RS03175,0.0018186032003481513,0.027692414038597377,0.003000154627493494,-0.00700901306388058,0.0008442591021560863,0.03986631868355641,0.05605950563349573,0.01819740723698348,0.013052172569540683,-0.021085339785826034,-0.011358650825289035,-0.00712318524274138,-0.007977360129766837,0.022168482547355404,0.005826956067664952,0.004664237851002723,-0.028261580511780085,-0.01737811683301661,-0.013952514316736268,-0.012457817978338058,-0.0001890474963154252,-0.007116475811724209,0.0002393427467283827,-0.0007757343074403049,0.0031395923951094596,-0.002522810842415806,0.052430999294520324,0.02228585290413271,-0.016105218836186107,0.031472752783119055,0.0010273339319037521,0.007028160103737594,-0.03557451335455737,-0.005576913379950932,0.0005787398379168394,0.0028205212589013907,-0.007204914126608424,0.012433265885474096,0.01470955988211219,0.005290926468795544,0.0034267457871649193,0.029569888575504428,0.007532424262949038,0.019530032556435446,0.021430384986043393,-0.0030972308912086146,0.005827766049548246,0.007743832892238907,-0.028109878408453703,0.012933228276763662,0.0046331317345475985,-0.02814090911076602,-0.013655710011753128,0.036523577686763155,-0.022525326586240596,-0.006511031320955322
WA5_RS03180,-0.0015642690690813167,0.04008451290620104,-0.0034050119587294174,0.006237333329230238,0.01186423184424406,0.015850493802926007,-0.012236466183233763,0.006231399454766895,0.0076121118032531025,-0.018897696958899774,0.001375097720364123,0.015808402699893885,-0.009602948808676556,0.011883414003616451,0.0015684473653729907,0.0034157372178407336,0.010355802489157597,0.016566435018455436,-0.015493292268702753,-0.015404678027403165,-0.0007547990387638604,-0.020371809794514882,0.02298301546196162,-0.005437431622588964,-0.0010737088321455866,0.00427839457872148,0.06360179083112592,0.02066926874914123,0.01090043362117345,0.019098932797245605,0.016633812675207922,0.007825471007370103,-0.02609458354233448,-0.018321597349753943,0.0015852696125697849,0.0010149698735841836,0.002036255984402098,0.03213260579923081,-0.001184692630210032,0.0023358494913467845,-0.009805655180891291,0.007617957849290696,-0.002911063138664194,-0.007760944228684348,0.009351593123622853,-0.003428465961327431,0.009012986132051943,-0.0031677949306678733,-0.027433290423859533,-0.01966795517640655,0.03245718205794821,0.002763757001526593,-0.0011722768186404708,0.00737946869663924,-0.008875552949270995,-0.018618811438514345
WA5_RS03185,8.379763766637491e-05,0.024893908069943363,-0.00040535492230751034,0.0017202650550190732,0.01380002054978196,0.008881355265276497,-0.003512061416828396,-0.006819480837196123,0.008555473935998781,-0.009315668510294523,-0.0035991490624787546,0.013042843555230945,-0.011551177340157695,0.01193696823047361,0.0138370740293252,0.010746533720487634,-0.012908855678069053,0.013791357702751484,-0.0061416568318836025,-0.00821693552420509,0.007888267639682797,-0.016393266841371396,-0.012257254745936221,-0.009865040588103804,-0.01139702018177788,0.004508916365466479,0.0671188583814998,0.013959081672473008,-0.0036368347970078567,0.027625245859083422,0.015897495105483227,-0.0012752077385916505,-0.030596392672831662,-0.004209744405201413,0.013369112843507898,0.0019937032057839184,0.0009415399896798196,0.03134578426720405,0.012445570302362182,0.00629972721957479,-0.0029398712426094535,0.005339661391934275,-0.004767788526669862,-0.008207452926128438,0.009615304213150397,-0.004002684484260974,0.004878142036236733,0.004787240231391909,-0.01758378851515192,-0.018182026578376916,0.010921727609825696,0.006064456054718596,-0.006971413912455675,-0.006159227280685549,-0.011168863949501819,-0.019470002883133403
WA5_RS03190,-0.005021205327764334,0.026899110043199923,0.007463463187008956,-0.010984756689278681,-0.02561673918771915,0.001543896463121286,-0.025217330069783554,0.06292207405943745,0.02945759451074304,0.03735878740738728,-0.0028750283339972205,-0.004018665135928082,-0.005206759289471995,0.015620856283609819,0.017265209412161097,-0.011201134098351858,-0.00550826741173369,-0.021739639982426357,-0.01466404470036201,0.009664948072207566,0.025655227205345913,0.010651244907171046,-0.008150837504647403,0.0024014949496134665,0.0022304295497349463,0.0002449563259926957,0.09417470534366024,0.009309894894851133,-0.004305971237389349,-0.008643873953659204,0.004188828612666686,0.006904405665471473,-0.004630319018262433,0.0012901728458271536,0.01710651070245173,0.02240195635027487,-0.012789508325921286,0.03602225175524574,-0.001647494065359164,-0.01110374476598024,-0.002933881788106038,0.016487269747808207,-0.0007858837945290152,0.01095887096312789,-0.013641500654576135,0.02197873663446212,-0.011802139377178542,0.007339842175824444,0.005053948767353348,0.000626153502068393,0.01941079131644139,-0.009146929094830043,-0.006880607862719594,-0.009275566684360637,-0.005027027535566515,0.008554990207257925
WA5_RS03195,0.006453460249684735,0.0011647727118109397,0.018035407573093538,0.01925519535210479,0.0014174673479471855,-0.017066208687086592,0.005023911540469102,0.005424342707852081,-0.0054566285264989875,0.11103417063721636,-0.007774331209216405,0.015748668903010916,0.0013601466210948494,0.0034065051947336166,-0.01158576313820326,-0.02115671743416387,0.014631472886684545,-0.003105973414493202,-0.008979303391217264,0.01455892582994784,-0.0002386696039455265,-0.0023243221133784275,-0.020622803573444325,0.01023863098105533,-0.008619497155199385,-0.00099345695769865,0.10615646338589384,0.0008481831740406507,0.0007524457215622959,-0.022695105662704593,-0.005875344920613999,-0.004364145503139688,-0.0003111594694733134,0.012375955321001234,0.007249423906015528,0.014283700727566564,0.003957342181986124,0.033165660548696616,0.006412957692883312,0.005385000926252738,-0.005575316912285565,0.000905162384674665,0.004340756363130642,0.015355859246468628,0.005865755171318758,0.009421699462454792,-0.008845330904579098,0.01008581798264263,-0.00025448982797883767,-0.020138184979265138,0.020557205914799506,-0.016536148174812654,-0.013971658168517429,0.010442863257019121,0.022627559542070644,0.01408878202932812
WA5_RS03200,0.008848134330781576,-0.019516473815936727,0.015284402177927685,0.028490521722508856,0.0025185244483875257,-0.004530374811421267,0.001420217775231096,0.019181464553387595,0.01010039760853662,-0.004671514009096966,-0.017910928951196326,0.01142461200876101,0.04054049708888969,-0.014479237592302305,-0.024875807030976662,-0.020814402493670423,-0.013073046233508811,0.016047289597169893,-0.008052549194935796,-0.015988609881137823,0.027394135286779,-0.03302682081718185,-0.013989680942341933,-0.002869655519259245,0.02458391896083046,0.0026763362235719844,0.03433503391809523,0.02955866155197191,0.06777564006996639,-0.01438062442191471,-0.009816033384996014,0.009189912164959811,-0.018250695064170718,-0.009282964345315593,-0.010042395258270663,-0.018121505013305526,0.014611927314538802,-0.0062045719660461,-0.00844613753512425,0.020821774701590516,5.931731232086335e-05,0.0038020235689400573,0.008618186073440792,0.0017555980909335917,0.022262524141449455,-0.00521903166559436,-0.0003459587663262355,0.004517224489480854,0.015331024158273344,-0.02597942730663689,-0.0033584977008148304,0.009524710467318466,0.0007354631787857918,-0.009849522684555734,0.0010016165775902498,0.03174854544687592
WA5_RS03205,0.0077861143096528244,-0.01989984093773262,0.0037039297588809584,0.015104032041765685,-0.003435623124492056,-0.002554262558815212,-0.006004068370980937,0.014373783865812386,0.010497884010075518,-0.002318568761535634,-0.014917265057698248,0.004610514832034184,0.02392076774243389,-0.003209297800624261,-0.006852769062470051,0.015566387894376333,-0.002321278064464828,-0.003172460376320308,-0.014445392637271489,-0.02019581891341192,0.00812723045247652,-0.008681436994293855,0.008062797444832985,-0.00483459329365008,0.012056190801417982,-0.0014073337715128737,0.05164022098427368,0.007222325118267924,0.0042852416396505395,0.0014223488180065125,0.002131888265114264,0.0012717601880980916,-0.0029071958132657395,-0.007435295591326029,-0.00474055212087598,-0.008622526420383405,-0.003937653239084123,-0.011487909376957928,-0.008013277606757437,0.026898733449015277,0.02561536962857231,0.0034558860588166694,0.0035667253944593686,0.00033314227008152667,0.011617214107746878,-0.018911943381712117,0.0038292087542659147,-0.004690445495853649,0.018274941818873687,-0.031132929843406067,0.01051643405582593,0.018443192674337548,-0.01760880633705328,0.0029107535633620773,-9.182786572005268e-05,0.01671471998040068
WA5_RS03210,-0.0029115025874663033,0.0073065745272115,0.015519488931537146,-0.009018650796546597,-0.02127240946707736,-0.014285434790663156,-0.004081242142080207,0.006141932384213958,-0.01468561416961145,-0.0049368944994138565,-0.0047939163817289085,-0.004756250182353426,0.0012467342229505575,-0.006062621798465458,0.002072308742531385,0.009868361349561632,-0.007898854740524108,0.0019172138016704569,-0.0015436121692466063,-0.006362321978284919,0.009261370357284977,0.008195752706137108,-0.0008441150058735773,-0.015119795703731606,-0.0019741337091628746,0.0005808461653913189,0.0794781652803465,0.01395907246338871,0.0048767429293978,0.00951888747796873,-0.006385609394687798,0.006074999821646737,0.009994730992309546,-0.02423582976414218,-0.018534081908842606,0.0029758743059048716,-0.006545544316948777,-0.014888818260917118,-0.007815384050409326,0.025309516912943475,-0.006745619256722437,0.029561588453880332,0.0015256856320935946,-0.011170369930956294,-0.0022149891837378267,-0.00804509221194451,0.004037265769117505,0.00858075781674645,0.0151586255024789,0.0011788988399410545,-0.02845187179130719,0.0035955316427152438,-0.005586294255186932,0.03453072856326427,-0.0004490416061739396,0.010714093363606935
WA5_RS03215,0.00438959128937803,0.014719189690542084,0.00959773971820561,-0.005079992643410465,-0.013811660214032163,-0.013818425787236178,-0.004060102401129618,0.0001697357250568254,-0.007814566236334095,-0.0014052303330109551,-0.007176811365830257,0.0054827566813518335,0.005105504365475844,-0.004686362100474173,0.011924094149184647,2.99132735059461e-05,0.014044424231614713,-0.004575033561915406,0.0009395025885572796,-0.0026086224621437335,-0.013814791604964585,0.006231714880984371,0.008506517103258053,-0.025338862288708398,-0.00561574789070764,0.0009211937466694914,0.07344432171116894,0.00641000344325111,0.006676439244544957,0.0067647764719999,-0.010826526735397047,0.01218519052303336,0.014524377927482972,0.0009866047132086734,-0.017746007382505747,-0.001575294069727919,-0.006423498531991045,-0.011815457320451821,-0.005844735935973329,0.011536336808747251,-0.011318216647174703,0.002879118009125913,-0.0034160947347793413,0.0056726324315032875,-0.008895990386449637,-0.0036187398029740208,-0.0020109049798956876,0.017456165102153837,0.022331845520915886,0.0030569761052992757,-0.037170485092595226,0.006810385143856766,-0.00826482568125819,0.01858841722672483,-0.010978458038223875,0.010409616605551073
WA5_RS03220,-0.010336264054643685,0.005660518629552346,0.01125575536468692,0.0023598167898630056,-0.0006223437560721846,-0.017790322070244585,0.0018095715237826688,-0.0070732090105922185,-0.013120932395539749,-0.005586097269953834,-0.00449728424629127,0.0021131666858759035,0.004394093649384937,-0.0023469252486620334,-0.021082113287314245,-0.007902175011663846,0.0007439191996333299,-0.010680163034225516,-0.006297609636481531,-0.0067931912739889215,-0.016697869446697412,-0.0058043956455747425,-0.023404527648567902,-0.0058226015540581,0.0041286685364944,-0.00023615889309917012,0.0795696908791763,7.318195863015212e-05,0.0012609698354511245,-0.0028740979542721153,-0.0066989114239513325,0.009353753362461593,0.0074911464042984035,0.012180215912155533,-0.006255010180973893,-0.012219001631540004,-0.00028276642616870617,-0.018769458909309474,0.008011504623343242,0.007059047188816388,-0.009556088698986302,-0.024703622408438822,-0.011318902504624067,-0.0016557295165636077,-0.004784394558775749,-0.005635300443403828,-0.005969422294242258,0.0032374205669911927,0.015092583090030894,-0.009575781714819554,0.0077825872664050826,-0.0023518626200255367,-0.0006775181773712079,-0.005380569996779766,0.016162557324020464,0.002306509015360253
WA5_RS03225,-0.018561347144173606,0.027336704324091493,0.0017469973910524254,0.0055938172817319555,-0.006235350511928132,-0.011123422443417231,0.003013081683496962,-0.004679391024795201,-0.00911104880246006,-0.000899242590833458,-0.004148285544891474,0.007210850132467905,0.010204251415889874,0.0036030946172764177,-0.024638170903252744,-0.022259523713914545,0.006313778745590122,0.011612372627769393,0.0019381187411619458,0.01090518037157577,0.0023916936279176613,-0.00913809507955734,-0.03341204176970086,0.007419540834542698,0.0031286721628224897,-0.006446817363535281,0.07230602503059662,-0.006560762556944464,-0.03791362137703033,-0.010264197084355019,-0.004099474427370501,-0.0009202172667939179,-0.0020089153910291123,0.008023462465613201,-0.006612505929595941,-0.008666423564557177,-0.004251946675334313,-0.005139486919964159,0.0010348220413186806,-0.010170993590050614,-0.002100917613689345,-0.01677480513929117,-0.008313045842914894,0.008155763561399224,-0.007572421189739248,-0.0015165008260828062,-0.0007074389304105028,7.093097754912601e-05,0.019805775278961008,-0.02873277014000633,0.002598123066897443,-0.0014023472315221814,-0.0005418524049932306,-0.005422227080446209,0.008894697360795352,0.007278818376714743
WA5_RS03230,-0.003061339072596417,0.02181949907373815,0.003974080052563281,-0.003166104677089504,-0.015256474088364643,-0.023954302670070905,-0.00040854553015509556,-0.00792852411992257,-0.002398094638749056,0.010236046957661761,0.006230096596399146,0.0008015579075939808,0.003109386155373592,0.01259010870075307,0.012363628432886463,-0.006866719130872057,-0.010908448118876696,0.0024154781074434044,-0.005465722053640201,-0.001187865124636645,0.0024358914702941646,0.012699338680188152,-0.004675922348608194,0.00807940387094547,-0.004166438608053857,-0.001426114884507743,0.08326968405438195,0.010919241389743579,0.0009556169576932466,-0.009326090419537986,-0.014803738212887985,0.004934336678780749,0.0008384340509226912,-0.011167302855610697,0.021208654441989317,-0.0033133949416052177,-0.004663476394138518,-0.00357733408898053,-0.01057196818414241,-0.02235412350022027,0.009542680194168138,-0.015151458179509516,-0.004973719301347993,0.005641277463004235,-0.008129118071901371,-0.0028885487056305214,-0.001146268950511436,-0.017632516288841656,-0.014145822800372083,-0.01677318392477792,0.01789150884019603,-0.003964633347411154,0.0008875106922383745,-0.006804094679337115,0.027149211395861707,0.009106750321278593
WA5_RS03235,-0.022169489332219027,0.015243333787444581,0.008805455480080672,0.004211530445772674,-0.001658867383364536,-0.019009078364036466,-0.0116413097837246,-0.003095886050384524,-0.0018878432422718852,0.004975270646654876,0.006930652804150594,0.01380930068184304,0.00500282629340314,0.014434691457758638,-0.003956991906613278,0.0027694712811188404,-0.009951201225629796,0.0021291674778217222,-0.004878190607863534,-0.002627812943311375,0.01580938991322154,0.015074293666688192,0.0041462244231024025,0.0056186261218971216,0.005762851538235822,0.0008771315222082921,0.08583937906832723,0.003074930285111843,-0.0010929335754818986,-0.005300297162303768,-0.007810899965391236,0.017524620418358883,0.0035604577125458864,-0.009714893982284301,0.023413386760691567,-0.004541077213954462,-0.015348786323369262,-0.0015276316724150783,-0.005444900268887155,-0.021863310122504635,-0.016263655485903035,-0.030104539344738983,-0.007319139392799043,-0.0005382533751108172,-0.008263945409739201,-0.0008685902511441015,-0.00462706810250579,-0.014787782994351451,-0.020030581023775442,-0.017402999894396004,0.017619409844048056,0.004627630890020666,0.0281945384438083,-0.018294859018233734,0.0104939872114235,0.013832306253685091
WA5_RS03240,-0.010477162776419429,0.03647727482032796,0.0013288276134303717,0.0065879620229031205,0.006688871815130084,-0.004436961874948748,-0.011856835503178075,0.019965928830692422,-0.0020092102417115375,0.003062706914548233,0.002012076869855519,0.007052057671778853,0.007002827293308913,0.10458847156336448,-0.018027584795474828,-0.008905410472871543,-0.0012016968321578619,0.002776185485103411,0.0011648453442669763,-0.006750972467337114,0.0072782567552056145,-0.0026390213785925883,0.011696900394974973,0.01255792284633244,0.0033043249226946125,0.00017788939000609093,0.061970185710963376,0.00436233661276117,0.008133060895751065,0.0031456527011444954,-0.002853153495878488,0.002276423474413897,-0.0026728734567841002,-0.0029132863900139727,0.002622012837068051,0.007799976400848024,0.001906900437080683,0.012979328494483792,-0.005094095660524075,-0.013020671312052496,-0.003072336764624991,0.0011714507937286313,-0.005446100671524772,0.000865670781942121,-0.0010485674538777974,-0.004078604110547744,0.0015784287075872871,0.004436055856387247,0.012850274812568261,-0.03165833484791148,0.002377930101987266,-3.062180168933117e-05,0.008404389071113324,-0.018984678911464735,0.0103550819637074,0.006377602850106715
WA5_RS03245,0.00912026065924835,0.02973543087714942,0.024609005099073364,-0.013354334806114683,0.006502355485337798,-0.006394717563675689,-0.0050247166155255605,0.026581001905638595,-0.010457769166605806,-0.001302098925835206,0.011792135194293663,0.011355167062501437,-0.0005384267111984322,0.11946440284039893,-0.008353537188561112,-0.014668183928445419,-0.017344798127792393,0.01225192016392916,-0.007876972958833581,-0.01495152189582739,4.323130634154476e-05,0.00783607057582289,0.01394072546591209,-0.0003793179525305758,-0.018837313748647326,-0.0013072652841483292,0.011824706298576458,0.0038981180958823475,-0.004168424864672895,0.0011833067198877424,0.012375220385489829,0.005501107460677883,0.008659585086953303,0.0122878988914078,-0.005163371313890996,-0.003411662266077739,0.013041127841365073,0.004815045842025481,-0.016946129149248028,-0.014954381276401632,-0.024883895654228785,0.0026259465569247165,-0.02414181636560351,-0.002698682057253382,-0.0006525232388624605,0.001779719000194411,-0.005011284742231205,0.01177986423535696,0.01847933976272892,-0.023577751401235126,-0.009374055356414775,0.0032869139020235134,-0.012622697681661896,-0.023524951774230998,0.003398775720190918,0.0002067182774263256
