Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
WA5_RS00055,-0.06447662591157678,0.0030385326219354346,-0.00811640513938444,-0.037565310384037404,-0.015304078276284754,0.02433065200925662,0.0030632823677210924,0.003950494618233454,-6.841516836973805e-05,-0.013615813689435345,-0.011328044432462478,0.010915281791048585,0.05748706369049904,0.00043255341017322873,-0.014701791449237693,-0.010984930154952109,0.023615422840493103,0.03070968578552684,0.011199359676603082,0.003061564837613023,0.01792225312553747,-0.027656025776298433,-0.007107973851177844,-0.006988283342674691,-0.03034296219136804,0.0049617416403296526,0.021579843292919794,0.03296423419815078,0.008267702473011139,0.008846118991755634,0.019968021246807202,-0.0012684449955733315,0.015803563471863832,-0.012822884669432039,-0.02023276010206268,-0.020622552206524567,-0.007721764832880252,-0.029435598764852154,0.07478494539139159,0.0038830589214134278,0.014389345533062804,-0.015165480576758645,0.016524178336707867,0.0013484988528212818,0.004015031917267988,-0.033495569856328775,-0.04581505591019729,-0.011445579037352192,0.003182887403660422,-0.008081594393768031,-0.013624471056884274,-0.004035266550953868,0.02397990841173274,-0.011313490492893178
WA5_RS00060,-0.003878401572971363,0.0007335901285400408,-0.006517654647940344,-0.011651878841233537,0.011910856296999544,-0.029884387136114122,0.018684201087567204,0.007521230178104461,-0.005124730779554965,0.025850039088057688,-0.0192513820803808,0.012663408191204883,-0.008367834971173804,-0.01054923876045327,-0.0069045677685741665,-0.007443951393703676,-0.0029433507694434057,0.014921033630888947,0.003146837002906074,-0.0017571814387519,0.018496082151980456,-0.009476326443984292,0.0023068809838725285,-0.0017522460458027026,0.0019927126455408345,0.01942428395189281,0.010491206578600915,-0.011572051598218669,0.0010405972809094891,-0.010524525334971915,0.0029731478943235785,0.01766952319364995,-0.027001492740384977,0.014320883247890817,0.028624547748509116,-0.026639471866917598,-0.004279736623714563,0.008009403441520836,0.014900462693346968,-0.014118286217329157,-0.0007900382257713629,0.010318310677552735,-0.00181321032755194,0.0074943935461441805,-0.003182811894842435,0.011272147805237024,0.02193440615969956,0.0013786967513987993,-0.004027023814374575,0.007512017923013067,0.010503289253456687,0.001533485350766921,-0.006939390564526304,0.0003558236483330095
WA5_RS00065,-0.007447664247410859,0.0011879832757187184,-0.0078079541917791505,-0.02154553805665459,0.007114030985110333,-0.030441270413037687,0.015299827238179499,-0.013898491349118304,0.005011663675248407,0.031052073277030058,-0.017646942600432508,0.01097828375576769,-0.002211852211836458,-0.008237734364562849,-0.0018889446328084092,-0.004554346765530447,-0.020327113849728674,-0.0007575524312384817,0.006570526147059184,-0.0030514546119752807,-0.003528872617841147,-0.009266290322372422,-0.003994018368545769,-0.006633975094069153,-0.008213214130563761,0.009226816407267538,0.003037040991302972,-0.012568694278890255,-0.0007863044865324776,-0.009724747780731723,0.008453001627147034,0.026344589142334496,0.0011690299844049562,0.00041297035075780146,0.017323182434820554,-0.030372859503232003,0.003671001315566116,0.01250686636430417,-0.025771491871738408,-0.014717664394598446,-0.0033681845508480327,0.009984316836652107,0.010476882819663877,0.020844610818608052,0.0028045867941946787,-0.016643256601487553,0.012268988323355982,0.01123600998414459,-0.002380867636319663,-0.008597434197300672,0.002401580857077954,-0.0026213046568613597,-0.007697279079517063,0.0013821480884698676
WA5_RS00080,0.04126937800118601,0.019056755734247716,-0.0033827067919142396,-0.021678035944917618,-0.0072519808680695215,-0.015673685157969842,-0.047963457813390564,0.0017573670001029432,0.01778128007182585,-0.0032770949808051757,0.006921615879957182,0.03379835090698484,0.021581328653807384,-0.032232729882266754,-0.04657417260138069,0.0012851424270356165,-0.04996070594052531,-0.005641557228497158,0.011529249185099313,-0.019764465674628046,0.030367800395195904,0.008369269456384448,-0.03894028382902319,-0.01110116871448859,0.00909807698602416,-0.002584235414101442,-0.048287951370909764,0.03686441716314172,0.07095251726030245,0.013961130619012994,0.005980663802756052,-0.0067016251793175835,0.021980537906634883,0.05924265091691492,-0.007854546705177327,-0.03192038731529995,-0.02656961212247107,0.01256242418159579,-0.0504832370248425,-0.05921981176639373,0.014248018553532795,0.09524482620171033,-0.017754952750874475,0.020628406540565934,0.0344856249562838,0.002845674448194554,0.01685289416310994,-0.05595717155940199,-0.11880595366698102,0.013642040704849354,0.0742880307385299,-0.028953660350088315,-0.002308560305483566,-0.002861993820256969
WA5_RS00085,0.009972592213735707,-0.010009148428332417,0.0026962012522928538,-0.008136128788645215,-0.004400630755704206,0.006598677770174222,-0.010545013582339502,0.008487244431632119,-0.001225381081974329,-0.013174724431055274,0.016408495610972688,-0.0010232448298854353,0.01097938064532483,-0.006052976802028146,-0.0133796221166761,0.005609938894233453,-0.008160514181184726,0.01745686735185793,-0.0015315665389565053,-0.005696556742613751,-0.0007223866685134786,-0.0055878486390533895,-0.0040942146790179205,0.004764583297336965,-0.007826646604981573,0.013725339817259714,-0.0009439328487178735,-0.003415375944289079,0.0005759897115736244,-0.002858332169703944,0.011020989767743645,-0.0033795756389162946,0.019375080260111078,0.002607107599401516,-0.007840930420458666,-0.010052221207019008,0.008063189810384867,0.0014241687001104837,-0.003012269247586076,-0.001843373096416897,0.010780183815536824,0.008806291063829784,-0.015575946281786992,-0.00481559522352532,0.011697601756047206,0.007285805958303663,0.00043241109787158947,0.00955659936922281,-0.00528542794917152,-0.002716813409440434,-0.016001771716536117,-0.0023464308967488193,0.007577862055431531,-0.0018631477194106733
WA5_RS00090,0.014291922613924916,-0.009884533189347748,0.005722043539022649,-0.020504020340252845,0.013864340608302139,-0.001514312716652159,-0.0011894995736964524,-0.004677901107294255,0.005292026355996401,-0.00625557287288785,0.01112666238614419,0.0034754180448322933,-0.01324235504200402,-0.0036108128693837995,-0.01113820523045665,0.01604356196222571,-0.03264588938360839,-0.0009611171394773854,0.005392549684526515,-0.007801159185043107,-0.0027488359300031503,-0.0077782611278151515,0.011283403488227008,0.006776214452040816,-0.009723538249646481,0.013680454210840525,0.0036741368295487597,0.021644054705351256,-0.009391384446042478,-0.004783401040126456,0.010631798784432206,-4.9764082257425995e-05,0.0312577312074009,-0.0033747440279493696,-0.001795161190975464,-0.003054999838553771,0.004652247896615575,0.007326805008417322,-0.00872563334518884,0.002895315178636787,0.018821017928420825,0.01003164101951034,-0.0353346556414487,0.0017612357821065355,0.025623409278367988,-0.010222615401041052,0.019005254317661507,0.003693778896546493,-0.002518644661562188,0.0008314943453217127,-0.019230397040949195,-0.012983957304168106,0.004554545141761035,-0.00486982773030248
WA5_RS00095,0.010885448035064903,0.0005428281935990875,-0.00626058593972838,0.00051209200386271,-0.002197005060519983,-0.004114930276374287,-0.003912408335900487,-0.008260220967161785,-0.0034000221665777103,-0.0020931131317819883,0.015565998602209126,0.007143741320852992,-0.004006485314376292,-0.012356177137749724,-0.0069724892306417905,0.019522750547998652,-0.008197285156753404,-0.004466214574699563,-0.002785546233196079,-0.007938775590098873,0.010264465805427862,-0.009470531370551493,-0.00481608849469171,0.004207911397225578,0.003378950402106034,-0.016267449795034618,0.003291735599287271,0.009215510224434176,0.008703876613046304,-0.01548084289453785,0.007337257367543076,-0.0002836488967866027,0.020880642845413258,0.003104956377520528,0.0072457850976520854,-0.014415214132141864,0.02253001075342397,-0.0036532668544909863,-0.0014899521792489886,0.007689883567685839,0.014738082604079755,-0.009943498948842068,-0.02358841556950992,0.006248167918051596,0.006839073030717077,-0.010597636914820461,-0.00036707418779518045,-0.006221899425526802,-0.023133344963805303,-0.01205326872866103,-0.011386418478784834,-0.018357923158658317,0.014869338354840935,0.0009518847504025366
WA5_RS00100,0.02133310054831601,0.003687322468377774,-0.007850579134068551,-0.002066918870710263,-0.002069919115293869,0.004155928517595642,-0.003818410774713877,-0.002396823684890725,0.005926843844807539,-0.0023979586842110216,0.015104118761622582,0.0014030109816143845,-0.00654794166117282,-0.015353745688178592,-0.004350466282380587,0.02530461065024957,0.0007036317865096481,-0.029906973836668273,-0.0005796143430224631,0.0038382687968302413,0.0023470498669594165,-0.010726992371072896,-0.009869938167572461,0.003947800159020205,0.016335485325981784,-0.005345169458317965,0.0033551992554575606,0.02584494922965145,0.019879327160364352,-0.0077749726451700465,0.010750701822981636,-0.015873419228525993,0.020498601322605017,0.014969387122335118,-0.015321164204948468,-0.011074197971979031,-0.0021467189203872557,-0.009667458042265124,0.008849910227263265,0.003662122219600894,0.0045915309151618984,-0.010504628870168684,-0.014403203061944888,0.03283185653919919,0.01665351953861204,-0.009152665718272482,-0.004441760825941857,-0.009865094430080656,-0.029549344648809976,-0.024645358267371766,-0.00404210139801876,-0.014531908472458607,0.01523082019225322,-0.004244159463094293
WA5_RS00105,0.01895100251120619,-0.004002342338657191,0.004057097800273215,-0.016546764264996478,-0.008860016463486784,0.002223923261773814,0.009708219853184508,-0.007075109387448993,-0.003321891433016854,0.0028143130621613847,-0.00980726255317919,-0.01623709021864357,-0.016204496216100834,0.00476249254335464,-0.006604975991079017,0.027203784841648204,-0.0030636665272855317,-0.009609652028460171,0.00010197858816828758,0.004730167732504151,0.02540511256447826,-0.009039864332686337,0.0026965717596719035,0.0017572608536944021,0.0013513162185282588,0.0065141875201909704,0.013248445531988068,0.013570544424741095,0.0021359766964043213,-0.007119186209310543,0.021861129985176753,-0.005066737240484636,-0.008946751198494361,0.01692962116864092,-0.011223458497378755,-0.002371460960630746,0.0017197620856568621,-0.005060415021560515,0.005930458622239376,0.0010925361021865692,0.0002855048465833999,-0.018688795528096106,-0.043063078429556124,0.014869066889274979,0.012715972163038335,-0.005739052388244427,-0.017972156046044886,-0.0011663018584928536,0.00973753387720248,0.007078074598000382,0.014469519190535808,-0.038829069462469876,0.02796830414648906,-0.044903682187575046
WA5_RS00110,0.01702096871361668,0.0012440731730940775,-0.00828520764101912,0.004194201323090423,-0.011430447911979941,-0.0026786594353087226,-0.012650602223149468,-0.004370407591238198,0.0026875686190922145,0.010289288946913291,-0.0003177893957928798,-0.007989572101156006,-0.012899702293336878,-0.005708691789821766,-0.004016283075413385,0.01713722976772321,0.0015303188567181952,-0.012818793185828627,0.006703030623250016,0.010863912828556827,1.3563501136387955e-05,-0.006319914992016911,-0.01105042232334442,-0.0012103459827110142,0.0036962208254778745,-0.01213980846653083,-0.008697504105087014,0.007908455670363412,0.012004510982749891,-0.009392370921318418,0.0035338517638561157,0.006417646299311345,-0.007388426268823228,0.02567708045091922,-0.010847158723568515,-0.00578107501750676,0.02027756525490269,0.01608346973230937,-0.005298220297008818,-0.010292594754201601,0.007461602742499963,-0.0034379587230369177,-0.029777667764605917,0.01563689993849991,0.00019644927665050558,-0.007595717592804347,-0.007699546079978035,-0.010352062709101505,-0.02071910573043445,-0.006800111180359819,0.025375731534263042,-0.017561637622876484,0.033887310599782866,-0.023753126375270016
WA5_RS15930,0.010597903907875244,-0.005719473546680387,0.01800765909230461,0.023259384615451614,-0.003598853137631991,0.0020198210050288547,0.000532007413715128,-0.009613163265019197,0.04506891402351397,-0.002128695236187797,-0.0038016442082073696,-0.01899717084054673,-0.013176972322886206,-0.006803369378712839,0.01312501453885669,0.034960707272483516,0.0020787584362176046,0.021404234990521003,0.0012767259067925122,-0.01780258973837507,0.05375789761355108,-0.0023097635719114416,0.001525699695363483,0.004303390990426908,0.018841821901863634,-0.0533190138387298,0.015180884417408167,0.019750532179305235,-0.006529703583757691,-0.015663489271115338,0.016026535000787233,-0.006564688435734849,0.008840594727026469,0.001184884414527626,0.0004599891529494394,0.04324713553198953,0.011545365629474417,0.004606448943683863,-0.02256700532347111,0.006895440786543138,0.004542928193016833,0.00886166582881541,-0.03216782168206764,0.020203982113498564,-0.011750826202449664,0.010710615528113433,0.016251875730357496,0.006872024460709177,-0.04877258289633207,0.0031684450302099107,0.017160034027951708,-0.026232743407943317,-0.0016393642135721458,-0.0027786982127186587
WA5_RS00115,0.03549453470927099,0.00022153807224665106,0.003053373440805726,0.0007486316508881363,-0.006484819523692694,0.0004001168374831846,-0.014844935776807176,-0.008738238092693076,-0.043031319479189145,-0.006032629275065683,-0.001048747926356775,-0.01880858055827427,0.006258794102305382,-0.01065586135125677,0.03473846555392854,-0.005850301313323434,0.019791973526463995,-0.0036473749076060976,-0.0016470856497925136,0.008418602753277805,-0.0023446308943942708,0.0008222195387459287,-0.028602769990412457,0.00032483774780917794,-0.004210828032964051,-0.007553469906346532,0.012675193205169537,0.004595203689783991,0.008586951660538323,-0.0006687332595052028,-0.004389864823830573,-0.01508747694226218,0.004353762204263239,0.01733207355760255,-0.005478034376766572,-0.009387639601558785,0.007528814079511121,-0.007153994014193341,-0.01691588018711122,-0.01266981610897091,-0.0037651907908193474,0.0018602379849305423,0.004498289294496316,0.0016749705373263286,-0.008106059228589433,-0.00321530374743243,0.010598101614490842,-0.01903868945194485,-0.022523333121932568,-0.020344595556890714,0.018517609647509186,0.007813276571655014,0.008962888186889322,-0.017144175767615046
WA5_RS00120,0.01630788479215269,0.008530316790710219,-0.004328851729780071,-0.0007398735499832776,-0.0025247107964470497,0.020610811119434694,-0.007708172634601017,0.002502182727216183,-0.04204289294604252,0.003370854288102661,-0.01586067268665776,0.012741433722025144,0.025200270984531824,-0.011763947817843378,0.04660772220270763,-0.016341696942891212,0.014145951235707862,0.00546642273296132,-0.002920434806866726,0.006399945425789806,-0.004021074068839623,-0.0005036506634526374,-0.02554110178801266,-0.00589236063808676,-0.011155183134129021,-0.0019714351597136235,-0.0034413178839894395,0.0030836658699613397,0.021316171445667505,0.0018871532978965836,0.0040209973400700426,-0.023457496706420625,0.010636599358990324,0.003767515569413602,-0.008692970694736027,-0.01773082137004446,0.028404037973917582,-0.030556079567330814,-0.003712634359246641,-0.003303242371571302,-0.011540787592211008,0.011967649458585965,0.010413836917306553,-0.00032970799595616524,-0.008752047049777091,-0.000791860830453456,-0.00950495657663826,-0.03434870910952152,-0.010341342374412223,-0.008623691408503378,0.02126399965758482,0.002437156424705491,-0.0038841115302639274,-0.022760900177900223
WA5_RS16110,0.04205527286493724,-0.023150910943298908,0.011398173081514357,-0.0014212387928739772,-0.005513270588904089,0.02090666921548317,0.004596339871325764,-0.0008397806341245216,0.02738172407234266,0.019722324652882803,-0.019412102472918434,-0.02684133648524937,0.015606361938815053,0.012298611868476307,-0.003727904438625245,0.02034073257817862,-0.04420105863411549,0.002742843766656784,0.010673582105185365,-0.013226383269118694,-0.03827181774375298,-0.001896990568484952,0.0037213303259609667,0.00037053861184170817,-0.010876169732985492,-0.020864626553704312,0.0869976226660069,0.023570622350464566,-0.011805725635719501,0.0004325821945006304,0.08684625377867547,0.009261945220345973,0.006846080636482281,0.004664778012594968,-0.019731255142631715,-0.014577403095001773,-0.0011505679353514204,0.012588051610331843,0.021575833977029425,-0.04878908848925792,0.006701264691779639,-0.021068315420314444,0.016644896482311097,-0.0471536367053032,-0.0043917947644992635,0.02737144401920504,-0.016824727753176425,0.024348158049824042,0.023604844848177237,-0.0002296891082108557,0.027039278724799134,-0.01881120030102322,0.009623765701856364,-0.002401768072874146
WA5_RS00140,0.022843092011852025,-0.01884675763958291,0.026507389125108652,-0.04283445861088227,0.01184615036623618,-0.006439130678564511,-0.016264780951165125,-0.014559364454386634,-0.0046034377825796054,0.006559545005956679,-0.006419002184906083,0.007398223770795087,-0.005160478457575505,-0.002921320939904931,-0.021667755899801685,-0.021536004297415173,-0.0060312188365176725,-0.0035887337791794516,0.004407518756407774,-0.04586421458284276,-0.003253950719489107,-0.0012629616769235014,0.0023529401769309772,-0.0036960276908706417,-0.01118733041995931,0.018028875383752727,0.010866215284075382,0.02554664583847923,-0.01410997428849829,-6.986045732380117e-05,-0.0022242606546804336,-0.01627092859960766,0.006192509715120706,-0.01844308652383501,-0.02900289220540879,0.06314552640682304,-0.00825022386361794,0.019885085544338967,0.0034702891977149825,0.014295604139234721,-0.0027255953261609315,0.003163706359859729,0.021393941407708415,-0.03277683063076843,-0.043782723608824396,0.012159700603905532,0.032329787119042934,0.007986734624103504,0.0006371094378174887,0.00921107997004194,-0.010941520517816616,-0.007320810659584355,-0.012040616001719566,-0.01707361847571482
