Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
WA5_RS01385,-0.007285640737785599,0.0014782435496395292,-0.018480771462757187,0.014660030147259393,0.008009178706912954,0.023915884053899213,-0.0052081172687264855,-0.01639602484524563,0.00951062808163117,0.002779151771417321,0.014010242553413495,-0.03348831236375466,-0.04045145361806023,0.000867331812312615,0.00084014152961984,-0.0023070906874354574,0.04067430670558719,-0.007652336267157913,-0.002736762648073375,-0.028022225361603145,-0.009790662164111359,-0.013877511305279113,0.006682217284217959,-0.033993606638867475,-0.004614525896961092,-0.012624845734196245,-0.0006265370264647932,0.039315505116067954,0.014213066680391842,0.013323143875026325,-0.009222826658360772,-0.019981750268823803,0.056675512605429086,-0.05281721089239055,0.007290442799698837,-0.0065840470587365165
WA5_RS01390,-0.004927138079224548,-0.01629465489741045,-0.005458750206552251,-0.013424263412319776,-0.009937385816081251,-0.007954777787327127,-0.0038092463417351836,0.001210285862824846,0.016116372751458233,-0.00509347033179139,0.02383991081619762,0.006000317679962773,-0.019022478791885684,0.006754434703201198,0.022497688734272502,-0.0011678732599689765,0.03798811999856007,-0.01568650316174311,-0.006458952330976731,-0.0019722191181136776,0.01615875712417424,0.0020947159744116217,0.004943458224232724,-0.010402628312603563,0.022874174721191264,-0.012488589972608726,-0.0010606695624201612,0.014041056498985013,-0.012537296898327376,0.013852389210638406,-0.003943069406771419,-0.023102838517368662,0.03195803695931507,-0.024260965076242345,-0.0007021997025325811,-0.013155872183316849
WA5_RS16370,-0.0034767480392001236,-0.014318905712871133,-0.001982910361703728,0.003823890321809609,-0.004437240311665463,0.005815208961249626,0.002616352829879693,0.013390150090419422,0.02063942264477826,9.096269623553822e-05,0.0058300053529574585,0.02268684298043099,-0.010979132734533317,0.007794454596788811,0.026402789894195436,0.026634812139413874,-0.010783806575867512,-0.013567155175677187,-0.009751969368257663,-0.006863770030467132,0.00722943614890965,0.002882989020078832,0.04418818808550149,-0.011280632577082452,0.04627217374833302,-0.0036318599686352075,-0.012197091916225285,-0.00832940394164009,-0.0061879709655195195,0.010684081502302763,-0.0015947824096861794,-0.04042402818795242,0.0027803106432393843,-0.01815698034421378,-0.013913117051233086,-0.022322752134369763
WA5_RS16375,-0.004145493495408127,-0.0013938153526510003,0.0036164306912960303,-0.0008389513024572013,0.00014880136120874111,0.002461160663320172,-0.002060076741829368,0.0062833927587059935,0.004645969590157032,-0.005051680497801169,-0.0012175134633087322,0.017032495199136452,-0.005721045599457134,0.011236816884285478,0.015221108073381236,0.030284791133128996,-0.009200470491790813,-0.00776317575929298,-0.006672629497990899,-0.0024144352213338774,-0.0005525723861116821,0.013494968090189637,0.021728775491607507,-0.004149523079731806,0.02008350020890642,-0.005899451414602561,-0.008042139961674705,-0.00860837839997044,-0.006296930964721611,0.022616785904252448,-0.002727723642502383,-0.032965331733938105,0.0034068389417978955,-0.010793803736462059,-0.01841438255657131,-0.0032780183436528867
WA5_RS01405,0.009591692366651479,-0.0016413413386146382,0.015119888201517363,-0.012298353899418331,0.000358003656455161,-0.006156999455615537,0.0021069442329565194,-0.01355852581335582,0.0031089419415884574,-0.007057584015249672,0.01558713975676037,0.0034968035343795555,0.008589824162925067,0.00036408379896372153,-8.442329397355668e-06,0.021773276277165673,-0.0024078939540425935,-0.005696780849394595,-0.0013305064034407083,0.002396317254935036,-0.0039392546508620835,0.003640971965901576,-0.0013599351753841226,-0.014332896407428283,0.0126221574885736,0.014431906340845622,-0.0035897652651405753,-0.00898235575273746,-0.00566541672678193,0.020193854675375475,-0.017981343325272577,-0.006965522130560647,-0.02419333710026451,-0.0055502182456239986,-0.01428797062838754,-0.008890243916647639
WA5_RS01410,0.007016269827020238,-0.006511049767386129,0.014238649477088732,-0.005160384664589104,-0.007189197107763493,-0.0037256928807170185,0.011919220619521203,-0.018963025752696056,-0.003929692679715328,-0.010485755640416832,0.00579432866403664,-0.005040948081611314,0.004489544786775167,-0.004981167053162942,0.0003278716919673391,0.0058007483243212535,0.0006352412441758444,-0.004211629469553347,-0.00019259600071583026,0.009262939795927563,-0.01054466301247029,0.003188888913058033,-0.02401384924959576,-0.009941221404362969,0.01302406168074212,0.0029239504420586655,0.007903798958021626,0.003284472325567358,-0.005251096738410132,0.015897621390752143,-0.014543360173467792,0.024895636391097535,-0.033912790116477416,-0.008057119012935664,0.005847955179235145,-0.01734762087530612
WA5_RS01415,0.00849223210345261,-0.011856940077640982,-0.0018861188250919752,-0.00031488201677167877,-0.0028459062048856293,0.004269161528433781,0.005951971448118137,-0.013606925994998216,-0.008250760700215591,-0.009533388856991558,0.005877767470866897,-0.004169269866094762,0.005955931684679654,-0.006611102562223745,0.00544384385986564,0.005237666083149181,0.002430715894950546,0.0016303768228321052,-7.764458347440748e-05,0.0034395924766298736,-0.005400750201930516,0.008406093132458377,-0.008714776103771377,-0.009985415739923719,0.008840206895960998,0.008091712438772528,-0.006121502529409232,0.0009774195368074377,0.005330906974254492,0.014257776488211124,-0.0021608203172839946,0.021191030181439443,-0.03540028679000447,-0.009394311813384406,-0.004069012351887402,-0.016954306757755024
WA5_RS01420,0.0030618417512060852,-0.011028267280083024,-0.003468585658288969,0.009103834447246946,-0.003040801649244095,0.0032704810673279167,0.0024182139350168836,-0.0014942506057005313,-0.007429709055778808,-0.011380726639338463,-0.005753212297367003,-0.010024316065751038,0.001321543886717251,-0.00490807171745473,-0.0025700422662278985,0.016770337346711815,-0.006128820469112517,-0.007169487861081848,0.003364636543978095,0.012150712262194678,-0.006155840874377855,0.009305611979606089,0.0018705062091822966,-0.007603857776471053,0.013183601845156798,0.006052045120869248,0.011366992240013214,-0.0017609374213048204,0.01783687380460379,0.0008885479063189806,-0.003700503103760416,0.0011282523593743223,-0.03858314305817933,-0.015433311621342831,-0.006588731491305297,-0.003057004498333455
WA5_RS01425,-0.003388377834768906,-0.018932669432515113,0.0030101986409635504,0.008811312458254283,-0.004110173550817172,0.00974404401564708,-0.014703152384668867,0.014158825320545536,-0.0160072088047412,0.005598919616119489,0.003725604257707467,-0.007481356060416507,-0.0033492851394016964,-0.009778534754033164,0.0009261964976056033,0.0012058079128715012,0.011213461890845227,-0.012546175123573915,0.001729066826425931,-0.01448140144007028,0.006614107159510483,0.024346473025793892,-0.026253078663839965,0.0055236997007837175,-0.00607872773760404,0.0016293413668802379,0.014006462683759454,-0.004005372620641157,0.011122837553315548,0.00896700774914913,0.0015905534516641063,0.007350438504519158,-0.006639127169504754,0.013059353398090254,0.00542520932852127,0.0024373037945176704
WA5_RS01430,0.010218735640662663,-0.004200286900148947,0.023962117113963566,0.028485200116350366,-0.0051574823066652155,-0.0005083859569836779,-0.013677837208461299,0.0022677079287564423,-0.00912424150733168,0.006483514541328574,0.0025546197108589647,0.011576181900886657,0.004056503205358834,-0.012739547235498446,0.006162059148863952,-0.017781482377875395,-0.009406493149194574,-0.004482100157559284,0.002449419496156976,-0.01840962093843472,-0.020857952652231972,0.026580362019384584,0.010550719276339162,-0.008890261175341823,-0.011409770976978508,0.03293283214540948,0.01171955291468063,-0.0013995053747428794,0.016383311717716197,0.01644630498617181,-0.011800292525919284,0.02010571817641949,-0.008386367326275863,0.026772508020433194,-0.012544073153727872,-0.017017195895651746
WA5_RS01435,0.002062474213395458,0.004817638847477908,0.014764756461602453,-0.00780297238024217,0.0025813973752164044,-0.002432126081300515,-0.004808271887315508,0.0004971359114898748,-0.014463287743801791,-0.008517094640488814,-0.004173842268649429,0.026401857089810184,-0.0005794426233810858,-0.0003510550734640029,-0.021633809671974057,0.0009179818554457872,-0.002747200234971184,-0.0024711322746957926,0.004720709562911512,-0.006206521641775708,-0.0078514665071942,0.007580351125021809,-0.004536137420573745,-0.0018332771989528884,-0.011715670688172563,0.03900836750144742,0.0068437999760152845,0.06872797720047584,0.006269046321709047,-0.0103130411836644,-0.011081994662106206,0.011459618271700448,0.011644940296356467,0.004896488396267405,-0.015179782978559464,-0.0006173847230319032
WA5_RS01440,-0.004641523919706474,0.016189352474358,0.011776528399814183,0.011384670847061575,-0.00010834867915829623,0.0066595402170420695,-0.015230743724472013,-0.0026512126950571334,-0.004040280914024781,-0.004540785102080898,-0.018888769349221454,-0.006916537447924604,0.006696854138874863,0.001809456162213366,-0.01944250192835114,0.01949398300403639,0.009890706626605777,-0.0051780886801118834,0.0022361381114092494,-0.0088057554797422,-0.008161849060988631,-0.017847725194240174,-0.035111261947083174,-0.006899450038442209,0.019034532950819475,-0.00809654244359779,0.022161239030566642,0.0036887774354606062,0.025008692864469863,0.010376109964283637,-0.02059197297438583,-0.003700515236308925,-0.0035557218881625543,0.005345476103569623,-0.01691813351732363,0.009510492161771475
WA5_RS01445,0.00023703564212996896,-0.0014665957583126035,-0.0006485368784197918,0.009353665572259758,-0.004765354896806663,0.013237787470172502,0.000973555829390012,-0.006545872634371689,0.005644549271102357,-0.00436083124100107,-0.013413914884162458,-0.00041909188477586983,0.004268784857077002,-0.00019158668748284088,-0.009021847097728457,0.007482294600030583,0.0005124763707424981,-0.005244489422329548,-0.004010981010855656,-0.0011000309717570979,-0.015780692937372758,-0.01647805125089423,-0.006289938384313221,0.009803015495888199,0.026539608379216293,-0.018761588032471462,0.010525960898463629,0.0033883249533280296,0.014830814515343177,-0.002956710555980953,-0.005858524571359247,-0.013789840551595314,-0.0027242881798514767,0.021273319860949328,-0.02965395435900387,0.008849717756899467
WA5_RS01455,0.008215378486172554,0.0016866940534263136,0.006308043085143938,-0.009292640331582695,-0.010959651965730788,0.006839194205607167,-0.007516546474822659,0.013763712628235426,-0.009125380183195341,-0.006255398479094659,0.0028900550451585135,-0.006118256490297395,0.01247098194698479,0.0021220161921457624,-0.0036930927791766245,-0.005770574197387727,0.011942496625286672,-0.0076661474896890115,-0.008141559508678784,0.001274590062002175,-0.007312545977558554,0.0006101448046985044,-0.006144095959822019,-0.005274684196680675,0.01651050965625681,-0.01488111325910908,0.015182170666218716,0.0027698577004507028,0.004064080261466308,-0.007624913130838547,0.008257276137620968,0.015523980465384016,0.03808492535331535,0.018038496475892618,-0.016394838921619886,-0.003696910997109656
WA5_RS01460,-0.009556485848867308,-0.034182970985784204,-0.0028481964142100503,-0.014917559517391816,-0.01815938120104433,0.019394177534656786,-0.011090210060821499,0.0005842634366993266,-0.009618236890449721,-0.015442726477959436,-0.004806233298699202,0.013966893147979016,0.004940147424262394,0.0041097122443576875,-0.002522474287877377,-0.006572716541924506,0.0032909806802923834,0.0026692388273684793,0.002144565961643213,0.00035510808401291666,0.028105065110749283,-0.025527300618443383,0.016159962915857848,0.005168968762827753,0.01325908231199914,-0.0029751915133411177,0.01665519642232473,-0.01053369574274479,0.02150607593571507,0.009232392730306052,0.0318040530268281,-0.01880104200452308,-0.0005118564431994035,0.0018539098597519183,-0.011190595283130439,-0.01089971312792488
WA5_RS01465,-0.0045284515793967365,-0.00907060552182123,0.003671262147867277,-0.0003630880287713323,-0.0017999621577058404,-0.007113870341094556,-0.00889978383656026,-0.0054019543446174574,-0.008327946954439221,-0.0053637545515170925,-0.0029911752072815188,-0.0023081604620075703,-0.003297713030112912,-0.002832533982386412,-0.00336485548784668,-0.02084739489669248,-0.0036371581339515774,0.0005750182448710686,0.007398881721105957,-0.007126995557237692,0.0029671454944813097,0.019980210090975697,-0.0165346656378022,-0.00037689014870531635,-0.011287103576464598,0.014125523180369417,0.0039443836102669,-0.015069400079702266,0.0047329065422963825,-0.006514468472534199,0.006272565897920006,-0.012380988618346522,-0.014797723017839876,0.009375193304990048,-0.00021737255945282987,0.005474174405028993
WA5_RS01470,0.0223864890579559,-0.014699693677193813,0.013410151539851518,-0.0036619002137197386,-0.010825600960551058,-0.019726600632494727,0.005324821980607794,-0.01242453365667232,-0.010780976963917355,-0.003548983523527298,-0.018489708709048744,0.006013198379873799,0.004921946957439363,0.000559432412058489,-0.006248148432944562,-0.013798585719238102,0.0015134725661051064,0.0005279350977927081,0.007056917522343737,-0.009366755470263097,0.0017165757741246534,0.0458318993492841,-0.007069332513714704,0.05389185484180363,-0.018042082155134188,-0.007387753760170695,-0.01019083319432979,-0.01950303930921308,0.0249810567751431,-0.008570030642799008,0.0042846820395925555,-0.015534717372189078,-0.018066600392852884,0.018289856400123494,0.004492305649980542,-0.020473242686404405
WA5_RS01475,0.02311304659328021,-0.02303988238289142,0.010548698415824918,-0.0008500553697159705,-0.0023006260686206457,-0.022532991166663425,0.0015209992617270733,0.00028707989206748225,-0.0004835443557637517,-0.00795837504560347,-0.005649481001709508,0.014175372240222967,0.013318295713055341,0.0063511100945876356,-0.014576854966163936,-0.015224609964475147,-0.020443317684251297,-0.006795702285146056,0.009405685136123698,0.0014526804599456012,-0.0042799394347621264,0.011207777050403617,0.045180932166718694,0.07732906187217313,-0.012098058624284392,-0.007175495259180895,0.002209498780186277,-0.011356773592042183,0.0062725569324971,-0.017902272071042512,0.013911463526799147,-0.026436467504734246,-0.02217070768648549,0.015547744083203556,-0.0041282864208655136,-0.010818126915464441
WA5_RS01480,0.029897665192199815,-0.009889055031387362,0.01038013636243397,-0.02270257113609602,-0.011193705789974293,-0.010190425476361642,0.013350479538466142,-0.011169024126231305,0.008702392996331763,-0.009085491725382186,-0.04053799076030536,0.012624139700656624,0.011084244074815957,0.007149158589030921,-0.0029690646116743006,-0.013458628286366712,0.022478150816899724,0.00031851263145201634,0.008389799563516126,-0.007875617947455064,0.009298794473224221,0.014834464942099286,0.01283277110400339,0.08170628709135994,-0.010287667226708267,-0.01828800786091894,-0.0009299018857710086,-0.01061260794843445,0.01551821196872543,-0.0028119056637047352,0.005132908319711973,-0.019624819073778357,-0.017488414992428945,0.02529641128228072,-0.013879922551998165,0.0002651319515701687
WA5_RS01485,0.004806911835118976,0.004450495526826784,-0.005396594232442262,0.0037677175422717135,0.0029726528545121235,0.012081259386844794,-0.005376462661644221,-0.0060018498415171165,-0.012404492510437617,0.0017001743400372618,0.010109094547056998,-0.004595186469056187,0.03739967433219148,-0.005027030091260264,-0.016758165974184214,0.02738272800794708,0.009666564528588386,-0.011832753482800006,-0.004386003219396141,-0.006663435487500195,-0.0076825454483958975,-0.026420422547257575,0.03692187939214417,-0.004036704771731636,-0.00799300470404187,0.014099232900690038,-0.004532691677730041,0.003314592901507458,-0.01844756071742647,0.029449067081218493,0.020669539655913893,-0.014854962455555116,0.008571283430766831,0.010340236910721102,0.002916384199406163,0.018050518627849628
WA5_RS01490,-0.008178521148141653,-0.023110802182753295,-0.008304478364875767,0.0016166353068618816,-0.0030695442606151115,0.014622928953247476,-0.01301085027327516,0.010429355857865402,0.0023066415743305496,-0.006235978524723535,0.04161495562165742,0.005684235032072647,0.008293052646010927,-0.004315253437165522,0.008754188192233628,0.016504980506210725,-0.023834789033566138,-0.004068352011809704,-0.009106634379133923,0.0002684561736120268,-0.021676156590650225,-0.031063329403588906,0.04423832949234583,0.015923653633419625,0.0035430024424291332,0.004594845541551808,-0.0015409669593272539,-0.008542230528474257,0.0013868316307008165,0.0076064183299686845,-0.007631364809888478,-0.023997975671515584,-0.014224469107948386,-0.005604149888491636,-0.011238130354304071,0.0008796024306766935
WA5_RS01495,0.0005431485092523592,-0.015565349301095632,-0.00022492298699762698,-0.01684267087857521,0.011250522643122107,-0.005209055842441584,-0.006141531578245788,0.01976042960989447,0.007102947840982563,0.003174865516628639,-0.001399429068452962,-0.007500030000618796,0.027012049377404975,-0.001002534699693309,0.021735038189313265,-0.004769969540311691,-0.015594012672506118,-0.010390965704294224,-0.002067521803679825,-0.006496216678384011,-0.0013485161456345167,-0.013038622652213243,-0.0036049462202308938,-0.004938400705290655,0.05550004219401586,-0.020519046557244198,-0.007278905214981844,0.004845610256590883,-0.004310038298126549,-0.012845931158701888,0.014105444045802683,-0.008424099949139584,0.016086807659436632,-0.018315271698536327,0.0048283302428909014,-0.016006103968165132
WA5_RS01500,-0.005292373687790846,-0.0007887252927523332,0.006044263011840679,-0.01761477029543448,0.0035448005279345492,-0.0013212034229154413,-0.009655951251041423,0.005554492721938972,0.0005529564411383115,-5.737609553230684e-05,0.015004210562962661,-0.01106989253270092,0.03920538477279007,-0.0031267655763351026,0.023214382161637997,0.020631836155622425,-0.00600761031999693,-0.007956630857900146,-0.001287228871271462,-0.014459604322435586,-0.012040599792541408,-0.0019930185788580527,0.0036909316540255054,-0.007479346517817047,0.05052820655965992,-0.011251912148867827,-0.0035919122010762694,0.026243610208074704,-0.008587120312606581,-0.017034620691891714,0.0012166093963950676,-0.010957160623284704,-0.0006109941523446726,-0.0076929903517221395,0.003050017667096803,-0.014582916522561832
WA5_RS01505,0.01794934946507644,-0.028427969603337665,0.00017456810535838643,-0.005371772169583754,-0.008816228379798485,0.007261001903150239,-0.005076128117632215,-0.0034325536950123125,0.003613940097906665,-0.0006731704823611345,-0.0005494635943023128,-0.02374858273728397,-0.008804345855182165,-0.00641914373978069,0.004045882138891702,0.04261724558281269,0.0013880873290680101,-0.008248609463914583,0.0022453353887610943,-0.007027380337194249,-0.01368493582053119,-0.000288052037007573,-0.003957271098116799,0.00570263813843024,0.021340345328465567,0.0010003452137156803,0.027404749247876618,0.005845798418869182,-0.016031609324561345,-0.00428354953401898,0.0002461799803115422,-0.014242980097074018,0.0025424243631501017,-0.04232298043990975,0.006479477894390178,0.02502784942557409
WA5_RS01510,-0.0012397600823925096,-0.010966968924823737,-0.0025847750974427757,-0.003394971066428039,0.008689366542899268,0.012307599299564622,0.001584330062579017,0.0009595845500388117,-0.011672880736585678,-0.009136392180960176,0.005969286956322245,-0.00588218579760175,0.031158284481228257,-0.0019618909768672936,0.008602873009725292,0.009715290828822602,-0.007444938342502172,-0.005796791744688617,-0.00682493413016246,0.011076263782783861,-0.022298826544374088,-0.015411339269976142,-0.010541690096295627,0.009479630909136798,0.04302714163814944,-0.003939674623364178,0.01535450986348135,0.0050347347009435,-0.013190925320529788,0.01610059794561087,0.00994405515660345,-0.03661509375763764,0.002054691353700255,-0.038668815910776845,0.020520619482953195,0.003520121281676593
WA5_RS01515,0.004632694324545165,0.002614808083919737,-0.004813918917547987,-0.006972894629460336,0.003041547517573579,0.003863360886330686,0.0015196001667325413,-0.011114514435009324,-0.009712481819896628,-0.006470419433160845,0.012756205106505507,0.005736375010879119,0.01966861753547328,-0.0047974006572831795,-0.01219523734521493,0.006110089797921828,0.015218908977935952,-0.0019341303732604465,-0.008926948653940248,0.0006738453658318627,-0.03985485288066916,-0.01130358549268407,0.011490360667295545,-0.0018505599234078136,0.046406729256054026,-0.014345050728809036,0.003200685549458597,-0.0014780124748245884,-0.0012793231277624393,0.008751394096860822,0.006986520867586466,-0.0453273790738837,-0.010980340078712575,-0.007478288832940627,0.015541622698130971,-0.00247971622571709
WA5_RS01520,0.009326014440999631,-0.016230510120172764,0.01173390286871855,-0.0020794063358982135,0.002617178186926329,0.002264060249751626,0.0028658385958034273,-0.007573684359118276,-0.009796690633458664,-0.0061887447040864475,-0.0021776505723407726,0.0005257802107746523,0.018928795479211818,-0.006297305240735424,0.006317046245556528,0.019253077628391853,-0.013317555938776425,-0.0008464054539663113,-0.005362322940606044,0.003092100260224075,-0.027126228505186627,-0.006948077041981205,-0.008708182496047332,0.012196290411997138,0.04754724908208906,-0.009744433972356123,0.004175492068177229,-0.0028628824478895234,-0.006812923023475646,0.00435865411355157,0.02338857808297142,-0.03831252118207461,-0.018323487352977,-0.009764601616106408,0.012197734030292832,-0.019841072921351264
WA5_RS01525,-0.009277201613192133,-0.005092409498219847,-0.005574462342796786,-0.01836883813060864,0.008822715852902174,0.003344650771008755,0.0011079592664242383,-0.0016562622521423195,-0.0016256128843481121,-0.0009924223062777395,0.007090824450584301,-0.01332467623649567,0.02615689394019316,-0.0029535490232341427,0.008250444225722003,-0.0003806632334806683,-0.005746609885461515,-0.012121191378190723,-0.0064831572119908205,0.001849582899379393,-0.016900218025027634,-0.023028144035059636,-0.015330968498347516,0.007252237068254312,0.043264404753467524,-0.005737312860092245,0.012947062898314758,0.02139034583261364,-0.017265198456643448,-0.001346924788306378,0.00043261814637859106,-0.01937781829064509,-0.013181588217319094,-0.006131988906643423,0.010344064869319696,0.007416448783296671
WA5_RS01530,0.005219153612421583,0.012968417745988902,-0.009650483456166377,-0.009779433260759487,0.002573819927966055,0.0010347589934392822,0.00873608199302159,-0.006520203035511248,0.0005229116486223954,-0.005139325615413332,-0.017997457973160998,0.002972494943063409,-0.004081301059222506,-0.005298643900189037,-0.0005308147294895781,0.0033858698219044504,0.051881719812076676,-0.0069260840615244556,-0.005284819600836681,-0.0022646798589897824,-0.0003944468334887401,0.01593053262646691,0.027653484069311562,-0.0322908415411746,-0.023593974018395632,-0.0010210926248438528,-0.009111244703386395,-0.006641468617639763,-0.001273228077295217,0.012105549384771716,-0.014975139824251934,-0.004936814259635478,0.0027752003464335635,-0.014384735703320314,-0.025138831228049212,0.02726838099379377
WA5_RS01535,0.004077488178796679,-0.0027237299470366533,0.0002648970273412,0.0016360155482438269,-0.006468330918115716,-0.0034862964399645403,0.018674951090656318,-0.003971534494851259,-0.0010180574095241383,0.0015114296064042093,-0.0002094339910571918,-0.00016920029012798977,0.010672672588368314,-0.00050917970953001,-0.01176348304592946,-0.009090942168968781,-0.035455698452851465,-0.005885178206641322,-0.0021804593797107156,-0.0043599012694851905,0.004951923330511588,0.0025912522092476483,0.01922256210331784,-0.00849652944966894,-0.017212791736161383,-0.008709063720280573,0.008522628056430047,-0.0070341368544400255,-0.008341070760884044,0.0079763377495816,0.005230282484675351,-0.01467573933286883,0.004597853177195015,0.009920037207753748,-0.0012145547925009061,0.015957314597100265
WA5_RS01540,0.007333272264701843,-0.006273268510324971,0.0029061923671324574,0.0008100763593411934,-0.01315366527958102,-0.004114020062319504,0.03598686254536012,-0.0026850024035481273,-0.003405759666925348,0.0018278793438392562,-0.023377418718464858,-0.007824495104280873,0.027028388938679572,-0.0009259199856743204,-0.004445306765301444,-0.016785605502116,0.002037644377844528,-0.012170898061567294,-0.006447884526885835,0.011378723482563914,0.013484897865027719,-0.01760158878298199,-0.0025572280871392654,0.01294251712353522,-0.0038240984131779642,-0.007541131625796946,0.017753417526339858,-0.021344838888520606,-0.012200575394526219,0.0001340798429684713,0.015942165872854377,-0.019605155257941202,0.002032914335253094,0.030313018092433985,0.010724650794250635,0.015510800340677276
WA5_RS01545,0.0030421127225650087,-0.006004841658465574,0.005188682192248875,0.0002627016424644863,-0.009946728577281107,-7.946096913131768e-05,-0.003794473736993603,-0.005034909740747617,-0.004871021284036579,-0.0028817325689505396,-0.007524018856656125,0.008371863595616764,-0.005774108777485652,-0.007141253769396366,-0.0032108673370803234,-0.009578862701664482,0.03204885447424761,-0.01133939233519148,-0.002610304253990296,0.005993804761270472,0.002363729891727753,0.003719015076800028,0.026570692493695775,0.008381374184568219,-0.0031888878521777434,0.00026254172984063956,-0.0015112360404628913,-0.02020282187722339,-0.006408769694523747,0.002487673806919048,-0.0006899494668793117,-0.011550727821344009,-0.012667203488192905,0.005044487148510263,-0.002542690017997995,0.026218512893626603
WA5_RS01550,0.006453548150246362,0.009471244195298364,0.001202951544648403,0.0036754322212128087,-0.013684230674454772,0.0019323521984187869,-0.004745794250805706,-0.007458098250562295,-0.008751431639357637,0.003465871172863606,-0.007416943204667524,-0.005835163757833165,0.0013378365463320478,-0.007532689714960252,-0.006129278622003619,-0.0012591537498369938,-0.0034034018295282294,-0.010695469068464223,-0.002342539555276565,-0.0035503569837018996,0.0030568205545708866,-0.004617335725928001,-0.014470475982739596,-0.0023799087817315346,0.004554348872782644,-0.0006197977774009615,-0.004306646412353201,0.006830955889755345,0.0002825047006844116,-0.004371657567037631,0.0012332383264384004,-0.004881938306318401,-0.0009508070048489301,0.0010484650423104077,0.000986703564103502,0.018380816323728965
WA5_RS01555,0.006079378387683663,-0.0066408725187343046,0.00026075713231529915,0.00031148114450722087,-0.0042863679404216105,-0.0026827996570436222,0.008320714950861178,-0.017571099732221943,0.005255292660649987,-0.002707984116607548,-0.015848908243769583,-0.000771103084932853,-0.006731782624992124,-0.004988884503882568,-0.017159552148298302,0.0011029096997980693,-0.008315530749121176,-0.008253470915866984,-0.0001942113998437389,-0.0037508182416948112,0.013190006465173614,0.01677680981541606,-0.020210105779402354,0.018378737682082653,0.012803567530814273,0.0021631322473400242,0.0048665030766088056,-0.004565883677724096,-0.010226135781461676,0.004892455546990281,-0.008530745248096968,0.004280253032016276,-0.0053769680558144696,-0.00373424394699793,-0.014964635709971957,0.0023401728841130555
WA5_RS01560,0.014943836006539365,-0.009587244902554611,0.009961904343345566,-0.0038605380148799885,-0.0057667026102814845,-0.010651833478267633,0.01358722427150189,0.0038473741595095494,0.0029977408064765583,-0.004169744353804843,0.0009947915795035366,0.004691260903893161,-0.007148836848615645,-0.0007178642311202421,-0.024090175839002612,0.008602122361105708,-0.014182288166765452,-0.00688761908188731,-0.003307958768236284,-0.003402800369364068,-0.00453678921797842,0.01910972118381387,0.002060248972822421,-0.0035093519445689872,0.02647594674464384,-0.0037437374597084068,-0.009191910508689009,-0.0050056187442303075,-0.03046404770777735,-0.007137449504078852,-0.022216675059837297,0.0015438386808973507,-0.003396122553967032,0.017730492731958664,-0.010178361124450213,-0.0022947067229656948
WA5_RS01565,0.008763524245624687,-0.00491415858327351,-0.007458460329830249,0.0074392124539775055,-0.001290106666596461,0.013198390473234099,0.0002985199805520104,0.004209244923607544,-0.0004860998151078966,5.0442858423946376e-05,0.0010274282314042316,0.001130698109040053,0.0013500173307850083,-0.006137392343124849,-0.005967331034314201,-0.006303301961584351,-0.020761676737366765,-0.014569513837506542,-0.0006355780556589957,0.01072479489799117,0.0006247290443511096,-0.01967360025636509,-0.06637373052291833,-0.00985783391141641,-0.006582560250332812,-0.009784110869711619,-0.008427835383383852,0.0026236163266650046,-0.002154282797615001,-0.0032822448830233386,-0.004017519916582985,-0.01864311092163979,-0.0004936663370771389,0.009169950354893949,-0.012056012794211993,0.015666192553044748
WA5_RS01570,0.016585446623190475,0.0027262024246203476,-0.0055951321469178165,0.008682085581471355,-0.007203594583310327,0.005755668148027751,-0.011398613589563702,-0.009583807216879393,0.005270960856306858,-0.003580231483668319,-0.01871894832329352,-0.0023689373386958693,-0.0010878682885526742,-0.0021533857274708417,-0.0012142056586986617,-0.005707616860452396,0.00640432455582985,-0.012389370324539345,-0.0035009228170233297,0.0042046970064946645,-0.002490207530944592,-0.004909252931138725,-0.003668186106200472,-0.003025265103597008,-0.01709242964404066,0.009131255911355489,0.008430390034502355,-0.012191663414608835,-0.0037042760438718153,-0.0064005496587735905,0.013238218221709064,-0.00512107141222008,0.00953076292379597,0.0008721668124067085,-0.0015407169929637916,0.01177294085223483
WA5_RS01575,0.015494017619674743,0.01262650497784313,-0.00897993524366788,-0.0017943531762622694,-0.02015298850960578,-0.00767887978828015,0.005497387693924437,0.002333598126898523,0.026208767871678595,-0.005082063028021895,0.023673456831164483,-0.02720484588872282,-0.001003477634965016,-0.009159565905245677,-0.007589577528768191,0.025098424801441463,0.01784500981390609,0.006705246803339753,-0.002107857432645775,0.006844329916992627,-0.010560823668961886,0.019037385572021562,-0.03808860623327973,0.015309972033244619,0.008279581554547952,0.012617553460449748,0.007218164584452265,-0.007042645617804881,0.002475226235984998,0.016305171941746636,0.026143442332522138,0.0095018675699689,0.08739607618136275,0.0016428761014623797,0.029106662404829294,-0.00246413231236766
