Geneid,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
WA5_RS03715,-0.005086518236581113,-0.007517054089701361,0.003926770808442476,0.02039522892974276,-0.004450019054084333,-0.01841807712394906,-0.0030797150947021556,-0.0010818819333283532,-0.007240983664181895,-0.004846619727408146,-0.00867835206760218,-0.004545247211443034,-0.004025922848885403,-0.031321429300960296,-0.0037496971597602517,-0.006213559484918852,-0.002346632041205281,0.008101547344223864,-0.016693250436604613,0.01067322852195981
WA5_RS03720,-0.004256299722257614,-0.004311984166198226,-0.00041097166977591403,0.013113667452812118,-0.016504277034186082,0.004369299254672293,-0.003493344102381196,-0.0012226307112966992,-0.0035763335954112664,0.014224056326667607,-0.010789971712655439,-0.0061915858170727535,-0.009812363627473982,-0.026953619251776657,-0.0025025637374473026,-0.00683637856274549,0.003648319769671306,0.0016156181675299058,-0.020684254553902996,-0.006965424865293864
WA5_RS03725,-0.004584461530415096,0.026098372499195794,-0.023812931715373745,0.0025725434547916094,-0.006506088928337494,-0.00719463014027043,-0.012492126497081207,0.003706935424977907,-0.014401924667092175,0.0027027508657136916,-0.005123790964630812,-0.00823500430617344,-0.007964432913035193,-0.004400973380980803,0.0003240895025637751,-0.01353253364345753,0.0012484546651858283,0.005605091767013355,0.004835948372226121,-0.00510282332080953
WA5_RS03730,-0.0001637393948122829,0.01524189352966999,-0.03221697965905936,0.010041447350779513,0.008658868074233994,-0.012617894740946932,-0.006985144415777209,0.010094527514810185,-0.007740036804452902,-0.0020565056259620345,0.0014014716915169137,-0.0075641015876882385,-0.006143427039835518,-0.006841408782034565,-0.0033939921529929566,-0.007373289259997664,-0.0012642653626441932,-0.0013180274537314231,-0.005561331834527369,-0.0068900888019028375
WA5_RS03735,0.009074865470063403,0.0232133237716887,0.00436784760438886,0.006277541703295324,0.004509102915175869,-0.008335598244932473,-0.0047638328065403805,-0.006192557787671296,-0.018670980986638927,-0.0008518472934590249,0.005519169384077369,-0.01580735157817252,-0.004580815305620408,0.016023692492254767,0.005858319465448744,0.018191099860166298,-0.025604040833581712,-0.004191279323580301,0.008434138614537746,0.010696819650194807
WA5_RS03740,0.005247085508737192,0.011333083185437774,0.018804599851754224,0.008028376290200772,-0.007803254203411218,-0.009628224122035444,-0.006147047951275219,-0.0017196303543858455,0.00021520014631959096,0.006257006311537645,0.00025697873037311306,0.00165080898252133,-0.014810115189851907,-0.015779511775312758,-0.0010347852427979969,-0.0028614875065659418,-0.004624859847205619,0.013637198656361493,-0.008145480189829244,-0.0026732363829671357
WA5_RS03745,-0.0006087019489338831,0.011736835213718004,0.017256455947248384,0.01139463249681274,-0.001990778904043898,0.001405226529688104,-0.00488445170452535,-0.00047665211592323807,-0.008834808864477808,0.01857370428459849,-0.008816909812319309,-0.00052374572244316,-0.01381057341102356,-0.004681450155624256,-0.000677792259201216,-0.0005952662610475344,0.004572824684686649,0.008232160426392169,0.0007912976232051179,-0.018779194810096766
WA5_RS03750,-0.003354471550373979,0.010023783271539091,0.000657412159816378,0.009188077070976207,-0.0020480128352487197,0.001970087533822704,-0.0036738180223467244,-0.0040839645331225746,-0.011588226117921561,0.017103730985073763,-0.009096851199611703,-0.004313386965638208,-0.014391302021137446,-0.003604526938870921,-0.0004376312275527439,-0.00018366133890813094,0.005136721921736805,0.004103085356305817,-0.002452162287284813,-0.010538915825379344
WA5_RS03755,-0.00117317214600749,0.001249866573226521,-0.015554970279627519,0.011690220015973078,-0.005205550557404582,0.004663776992309846,-0.0072522477923085485,-0.005358734383965283,-0.0030960216876044218,-0.0014280801644633385,-0.010368765642703875,-0.009591479731427953,0.0026361000580492583,-0.01570928609737018,0.0012186664911849419,-7.954854180140394e-05,0.0011231733106176762,0.012923538805835279,-0.00795282899099498,-0.012097974850849484
WA5_RS03760,0.00868721214407775,-0.001087816276310494,-0.017065912640728716,0.0101694209244281,-0.006301584084276588,0.01736881428771576,-0.006676907515357802,-0.0018099996632244058,-0.000885397522536717,0.016529493753680357,-0.006584209556424028,-0.004545996112427828,7.019108146862731e-05,-0.017172503431810728,0.0015655318171482356,-0.000753085133548806,0.013709524762931507,-0.0002908727357567279,-0.005886857865512488,-0.01431430380660211
WA5_RS03765,0.0020801244562779456,-0.009565870038814888,-0.012501785536413424,0.010484443544665926,0.013250562809679223,0.014878157850234348,-0.003006166821708972,-7.11597456646e-06,0.00011705689620067164,0.011634576625008391,-0.00912652880152635,-0.006479604618556425,0.006301291210567681,-0.023261689707716436,-0.00368160607809241,0.004508213270202372,0.0031342151028755944,0.010912127577640731,-0.015579366589589378,-0.0330456841393657
WA5_RS03770,0.015288382076483493,-0.008053010596275147,0.02321287604186153,0.005472298740803842,0.017935381440260974,0.03960217305291197,-0.0061000853367098005,-0.008148569422121126,-0.013844270643413368,-0.025483613142979217,-0.012161554111643078,-0.0073942943665794465,-0.013871694816578536,-0.012265078764770034,0.005970847904882407,0.02295618552671738,-0.0016546661209214928,-0.007447029313263024,0.015410649106569207,-0.0057836292017622035
WA5_RS03775,-0.0033891313353737974,0.005745906722493952,-0.018418470541753426,-0.003812438276943438,0.013002186697577262,0.015978442421435243,-0.014851103070994442,0.0010814371253243119,0.008961001594525765,0.00423062905398928,-0.012494988520492974,0.0011482099974371898,-0.03002713494656073,0.007167052604961179,0.001693206072894203,0.009526468031869389,0.0014301098428215258,-0.0068011150037564,0.007662242119611139,0.016814014735186632
WA5_RS03780,-0.0002846088831243733,-0.005474592567607796,-0.017636239013306486,0.000324647530428702,0.008948698641543964,0.014204070153457276,-0.013246827175286247,0.007251296722869607,0.005484657705434343,-0.01043911703510211,-0.0032293202878309534,-0.0018172875747008896,-0.03289128525275434,-0.002071902845092566,0.0008429417407227508,-0.00513540073976406,0.022068198758030254,-0.009334074482356796,0.00022653934868100052,-0.0064975202619154005
WA5_RS03785,0.002708066510348136,-0.0017676225955232019,-0.025338189439110325,0.0009718351699194571,0.01957006022247164,0.018058291305476145,-0.017920721411715516,0.0073639521809486875,0.028189793283813356,-0.019853877569991067,-0.007660471458476525,0.0057369161193967936,-0.03466692846559959,0.011372564313520645,-0.0010696828062209825,0.000339088253883985,0.015314020279530258,-0.014003526335181848,0.007459992422803121,-0.005153182854358352
WA5_RS03790,0.0008429906968960249,-0.006197372477338353,0.000760768497979012,0.0023511877514783516,0.0022574927750791717,0.007342548296454967,-0.003046420552830894,0.0014091978544185351,-0.006728370106580758,-0.0007217605257783309,-0.001790698061752957,0.00015228942990490793,-0.004168299382114848,-0.01038059417166735,-0.0007542696419686791,-0.005599648431728147,0.00908992957892716,0.000643725210169322,0.0036243139864841015,0.009601894141526448
WA5_RS03795,0.0005712021858402049,-0.000552456345239689,0.0049355863653515195,-0.000437648428636872,-0.00586810214508273,0.008545834913807782,-0.01262144154534302,-0.0010851117810362753,-0.01144691534519792,0.01381821487931127,-0.0051220271202808585,-0.0014315585786431526,-0.003691753575698742,0.0026992933283272215,0.005871032499095635,0.004229551125160944,-0.011617065784266438,0.006160375654104199,0.006330988380987855,0.005198677654406408
WA5_RS03800,0.0007132059108376814,-0.015578590409967435,0.008537124577755113,0.010532605233869721,0.0015605542793225044,-0.0015853065103597361,-0.001686117424340847,-0.009553293448614808,-0.000909438570740898,0.0035537271736733288,-0.00526149705158176,-0.00047197701220248614,-0.00599336089777142,-0.009980957174135168,-0.006787735557998529,-0.007315358931765222,-0.007821103361190723,0.008138509678406229,-0.014153423113689015,-0.01907294987279145
WA5_RS03805,-0.005869545285564697,-0.0020119698867289673,0.004921368003350015,0.009829150969786983,0.004596347533065769,-0.013853698311366696,-0.0050363817504519804,-0.008569016088725193,-0.003478789319656729,-0.01447328477234471,-0.005270891518250955,0.0018407392593079745,-0.010826818925012022,-0.010915484066443508,-0.005028381634883042,-0.00810934893993102,-0.016744533939120856,0.015266505462628664,-0.00882576200722421,-0.00951612733543912
WA5_RS03810,-0.000683484451459234,-0.01597575959239009,0.0387289196085824,-0.02019359375455807,0.007586931218657643,6.627059590771704e-05,-0.008479102400210336,-0.010024494071732924,0.005562422243483608,0.00891996701320136,-0.0026922644410271508,0.005356180884018407,0.009692650725033438,-0.004701187279652944,-0.000774066923771897,0.004557365145899922,-0.030312901800968066,-0.004190047383664286,-0.016677058060905046,-0.005032256250974325
WA5_RS03815,-0.001275178743184718,-0.01133924595168092,0.03638408658936641,-0.00831164569755492,0.006806093197232635,-0.003483883461911674,0.0012787259752842642,-0.00864762809339473,-0.010928372788383916,0.008324418763284607,-0.0008662393794179263,0.002588752683499983,0.0253129268816548,-0.012950845867897489,-0.003409959948208993,0.00900100648253803,-0.014292929445250499,0.004920054188614661,-0.019037818109306496,-0.022013472550486957
WA5_RS03820,0.0032408118126677214,0.02017745135192405,0.02360049960092946,-0.0008175439160372965,0.007658324620723086,0.004360031761523092,0.002578090604403835,0.0011667896228486738,-0.012505259867479222,0.026860349118392843,-0.006340418124752945,0.004472987311590397,0.055416636487708885,-0.010236702595511073,-0.005479898112720801,0.009554043877987337,-0.010894759473683197,-0.01752813077148687,-0.01122299556085356,-0.014237891093868315
WA5_RS03825,0.005565668301051896,0.013026411154163309,0.004308723908953081,0.010200690496882808,0.006577814092777905,-0.007883507453025202,-0.019637307521009444,-0.005297439276148352,0.011780179722465357,0.0037177276074603083,0.009569184512335243,-0.00676759990055519,-0.0065933266849503005,-0.011696391634343028,0.0037590263041421966,-0.003915721577784931,-0.008570334761339823,0.0038819659475277392,-0.00030308380423600597,0.01992429440440236
WA5_RS03830,0.0027591058682988633,0.023798703177488487,0.056253740925629396,0.020596169080532585,-0.004909097111719728,-0.021689546478318826,-0.005316937705145376,0.000393820824659352,-0.017354703133284043,0.020752973462816522,0.00574523967587896,0.001369884877745499,-0.002484833801048012,0.011013575261483331,-0.0022417518900237337,-0.000272713395583864,0.027164221269122782,-0.012715355785496547,0.00242120586852265,0.03440279431435909
WA5_RS03835,0.0015388716717258757,-0.0001709926611359455,-0.012898439445649768,0.007331144040597863,0.0161761851013429,-0.009901608727942579,-0.00936733931921412,-0.005129213422923084,0.009308681327119794,-0.008962925595467651,-0.0018977397106676858,-0.0071484759933559934,0.007425493070636145,-0.005499545090440304,-0.0018229014375969544,-0.01247301870224006,-0.0020929663698751834,0.02377867623251765,-0.0007869518295490928,-0.005963190812199616
WA5_RS03840,0.004304560438584956,0.024469809566175928,-0.03201583853370351,-0.019260576097429122,0.00418303757944066,0.004871817494402872,-0.01765626920818522,0.003677123820112438,0.017051489970204958,-0.0018665171469175025,-0.011490309118165063,-0.0027736713134881475,-0.0067292202349559,0.026574347542817452,0.000509118462376468,0.0018318345342619594,0.006786847166257495,-0.005658849565324297,0.024370986205692988,-0.026473893516332482
WA5_RS03845,0.0016124718836807916,0.014681076074131584,0.0005191361839978117,-0.01296737835824437,-3.9165946043127634e-05,0.0013018339625558725,-0.005121619208427042,-0.002152770787322395,-0.0022743131850336217,-0.017640954987020896,-0.010216248603357602,-0.007822567236409032,-0.011564603350554812,0.013549953216297149,-0.001255687112078204,-0.0067002570895908055,-0.0002492640774458514,0.010680339039656737,0.01766761513927516,-0.007852966332653805
WA5_RS03850,0.006180126730761255,0.0025307256308938547,0.019910659395781113,-0.012768846212441998,0.005964745465586304,-0.02520319198918671,0.003660620419253819,0.00205660970499892,-0.006548214899812819,-0.0003051368607750212,0.001517517154473283,-0.002421906563124957,-0.021628407194672985,0.0009759530533951971,-0.006929304020940956,0.007798041829357389,-0.0021681210928652748,0.0073763401879769095,-0.0015466772249090965,0.009318971063506203
WA5_RS03855,-0.0005748656332003222,0.007710032382777741,0.016259535962993198,-0.004811851938350071,0.0031031199515545076,-0.011043462104311744,0.0016098558631526699,0.0007696733554553313,-0.0018830677671845633,0.0021760112289652125,-0.0004718099188195709,-0.008300225936375435,-0.019310560240564965,-0.0009253441622212627,-0.006115836929999816,-0.006926249444704794,0.011424765516865333,0.009796953249261293,0.00010609467141359798,-0.020208310351518
WA5_RS03860,0.003530752781932451,-0.01889727533001029,-0.012689187156923264,-0.004884236255325216,0.001938775390134014,0.007219659243017448,0.004935186808362529,-0.016978140355671568,-0.0020193962889745094,-0.006499574068354234,-0.005161496036731866,-0.004122104763099774,-0.002961349545261784,0.014247578718932402,-0.011906813471079258,-0.006797720485924847,-0.003344628648185085,0.011501668106323132,-0.010406309797219493,-0.03675415376543608
WA5_RS03865,0.009865790858937662,-0.014673015452082872,-0.017252976744542278,-0.0082865344686176,-0.004937795412305886,0.009302581861330126,0.0031563379963870566,-0.012817519310416131,-0.0028417831445000916,0.001315661147013196,-0.0008961191923322856,0.0005854196815050026,-0.0014422087685725157,0.009288127475846968,-0.011855170878299348,0.004872920010900718,-0.002670901595733202,0.010406262582881116,-0.010513033170459178,-0.04521622398148681
WA5_RS03870,0.00470432073299764,-0.01880669212651377,-0.028139767073683087,-0.007923526552108144,0.004297983414704533,0.001338132923303331,0.0009890255516299688,-0.015992908297303234,0.0014996015861514758,-0.0024596014674338916,-0.0059449743037794656,-0.0029171111480720685,-0.006154581543971113,0.016055840878216897,-0.010601221689312943,-0.0004988397735158259,-0.007145072261181249,0.022500342448403356,-0.008657849826859486,-0.03351222795999219
WA5_RS03875,-0.00046254368056162896,-0.013612428640002559,0.003676581993633352,-0.0126373887998142,0.01103206793665379,-0.0008596773736773599,-0.008573873096035986,-0.0017482936849976497,0.003425875687025858,0.005982325362822057,-0.005418126290025191,-0.004951606587812767,-0.005877036251590567,-0.005958003488961698,-0.0030238117727406214,-0.000539280699501763,0.006368533362548435,-0.0017761587517620327,-0.012016567515119824,-0.022557841769527458
WA5_RS03880,-0.0031641951535362634,-0.0069221769946339416,-0.0031006172351954924,-0.014827377220964381,0.001981386209466106,0.0017187090680511302,-0.004379377974288629,-0.00587577065592411,-0.008316285758162126,0.022893040183755632,-0.006750040159539755,-0.010377213005528893,0.00021706714644259494,-0.016181697346373158,-0.00224012647382163,-0.010247317542934942,0.009031433724411224,-0.00560534156790385,-0.021792204708381852,-0.034925768500042774
WA5_RS03885,0.0030181531741839116,-0.021506177800807436,-0.009196825427718021,-0.007873576841028147,0.013438284096619022,-0.0004695262491893812,0.001940294718404709,-0.00751383112622981,-0.002662970453207609,0.01018902769983937,-0.0019918702676122234,-0.006066883466000595,0.003524242591679791,-0.02090696386671863,-0.007975774233514504,0.0015367099627201202,-0.0053527318997771715,0.010799400566775497,-0.02074351386779952,-0.0394059372564579
WA5_RS03890,0.00044357765805556795,-0.005785497542140741,-0.006220867604809967,-0.005432380487001167,0.010315524248752652,0.009302563726545528,0.0030020077349987625,-0.00438348676531922,-0.00968198553660361,0.014067089536158485,-0.005659347915738943,-0.003178476465177983,0.02024195984895732,-0.009463395221809978,-0.00788578960620371,-0.0026317969721983787,-0.004720804716780216,-0.004256538893457154,-0.017582675279039093,-0.03192727505296218
WA5_RS03895,-0.001284717667143697,-0.016410107510422444,0.005503338924912759,-0.016604343530289525,0.010734237917238612,-0.009216016725512059,-0.018912890298988915,0.004078408895861322,0.018542414480129606,-0.027878578757344594,-0.006440325300832404,0.00044590018811960306,-0.03877914332085454,0.028542162101362952,-0.00025581827853855094,-0.014818210365348425,0.002941038219444398,-0.014514555191129666,-0.007850896744458649,-0.009449527292681274
WA5_RS16445,-0.0021929044725942297,0.0017216488714533445,0.011109573236088468,-0.02084038053763827,0.0025407542409970995,-0.002725566830357694,-0.012412963197660783,-0.00036025819126165405,0.017203889954430177,-0.01948535042801566,-0.014308363788975653,0.0005166000065721888,-0.03241881426457459,0.004378096233086182,4.51130816289713e-05,0.00035025805267178007,-0.01042887076851302,-0.02819615290660094,-0.013332688529317838,0.006228134435256406
WA5_RS03905,0.0002486875350296809,0.018909022876322373,-0.03264012959151871,0.004856864412324372,0.009325370720882327,-0.008185949969351895,-0.01234868179457891,0.009540862585953613,-0.0002150055031714477,0.0122851810494362,-0.006170466620459134,-0.004584232371201805,6.274911995366533e-05,-0.034694806027058996,8.54878118169979e-05,-0.009500228516002858,0.011020738133326515,-0.016914220623431078,-0.01204803154586245,0.011894411705940746
WA5_RS03910,-0.005327765689729766,0.005907905096056191,-0.01008624744882654,0.01113976582124193,0.005135258524173405,-0.022794538555028044,0.00023674211346114507,-0.004013195506405899,0.0006168965757490318,-0.014501468762810476,-0.00590337432130127,-0.00438897396176301,-0.020198493636893685,0.006042795272986986,-0.008911565529672365,-0.003447536576958196,-0.023071311634924516,0.03121876154934967,-0.01438600792255899,0.00921358385930162
WA5_RS03915,-0.007685302991593928,0.019721404834593104,-0.01478980159347573,0.002254898079674746,0.00767522224524585,-0.06770360181059734,0.005672722183427006,-0.001323817788380435,-0.029839615878589108,-0.02738133146817558,-0.0017372272407836767,-0.006879521159805279,-0.029397726668507634,0.029247806955391406,-0.01141498011241975,0.01008127273538923,-0.0010285255223872977,0.059239918499495225,-0.03615601165083126,-0.01583734651640941
WA5_RS03920,-0.007720589235955762,0.011850509015383308,-0.010813188972250474,0.0005889326740528709,0.015944771295318023,-0.018759138313204356,0.007597338510993529,0.0010539087796737825,-0.02283215218305771,0.012178804026778161,0.005731210339157503,-0.009510789127180916,-0.011662331693451477,0.007177441064128598,-0.0133903693092306,-0.00031798400366243114,0.007074539380795509,0.043860077454758194,-0.0310944345644756,-0.024615701103358607
WA5_RS03925,-0.0018271598625020776,0.012534134958063659,0.010171204621681291,-0.02393327719591747,-0.005422760116163194,0.018699783544744514,-0.009186381959597797,-0.0008236731722734791,-0.03430423676802771,0.03392341290279919,-0.014019222467185424,-0.0110757089447007,0.029656266489695934,0.00023244431473541386,0.0081225983896137,-0.05622923191899683,0.010824957207747645,-0.006061653235037714,-0.00967068481871795,-0.02262628443138007
WA5_RS03935,-0.005413398242991918,0.028284932172031707,-0.019480882195221684,0.017534348205202027,0.0096817773211871,-0.012788606451784732,0.007214413831578036,0.0337399114387784,-0.05964546918621592,-0.033728349879261654,0.009057358500028147,-0.0008270803125627047,-0.030611409946350924,0.02188545973323048,-0.0023654627426406656,-0.020702274524028154,0.014059163325816462,-0.029759444506115233,0.0569699495835875,-0.012881959045998566
WA5_RS03940,-0.0008600737552767848,0.037373622602461756,-0.0281721342147812,0.02445174094338079,0.005616710527503664,0.0026180274203560974,0.0034740089280046694,0.031810232996394724,-0.03697512734933913,-0.03445382306313052,0.01388560602315371,-0.004077565884282727,-0.030769508121457012,0.024721098004173717,-0.002876999565868334,-0.011710309211990557,0.010090216446559637,-0.04580852770159169,0.04967810862515308,-0.029780053274709402
WA5_RS03945,-0.0023842446495653015,0.022161565900892088,0.010178979389443595,-0.010861291894842829,0.010981749892764094,-0.00875307131634673,0.0018900659515034956,-0.009693070612852281,0.016728839508273453,0.004915113959354835,0.00666325365775776,-0.002053810940615678,0.008785835593086865,-0.01917303159805586,-0.008967485137517455,0.026713200534930263,0.0014898108759534886,0.023502524765324592,0.009594008325614653,0.01745190238790895
WA5_RS03950,-0.003690929094542223,0.003525577083530043,0.0004705223985993306,0.020575638003929312,0.02393446261107696,-0.03461248210438344,0.0033031391243690893,-0.009011516620759797,-0.008454545957864225,-0.011904864283615526,0.003790536032130934,0.0057906210771403455,0.013235363323253693,-0.002226410629904792,-0.009154818496213392,0.013786523356067197,0.00998498117264656,0.02998756448206864,-0.0007902970563695315,0.009727801821725167
WA5_RS16120,-0.009138067724157456,-0.047170265550743974,-0.0032950328602468874,0.03410572022902788,0.06460796377207861,-0.00276411450291923,0.018360272396127492,0.01241356644049806,0.01788229305534373,-0.004737667216062303,0.016465850401480592,0.022524037884238596,0.029734587851272688,-0.0031667320128430294,-0.028016518287607196,0.019966843072416637,0.0019555446971402097,0.016645398775249842,-0.020170446214167973,0.003709775568257747
WA5_RS03955,0.004694400773440569,-0.00015045564800250912,-0.0005958536474124341,-0.0023502223399060424,-0.004983413014890803,-0.008806338742867384,0.0037296326116407707,0.011183143895757117,0.02449694890417873,-0.006063486723748115,0.06072504929003816,-0.004954662329280463,0.002682242722814874,0.014061379492450976,-0.01668385489934708,-0.035615871527547,-0.008707545694547786,-0.010186790169948992,0.005048055039712058,0.017341595535337182
WA5_RS03960,0.006856070542964726,-0.00316599110392745,0.0026171063115228667,-0.013093061773188603,-0.005366258397056875,-0.010644604798214313,-0.004014231868125397,-0.0032329476085107708,0.012445223445596953,-0.011121423036301465,0.06358979751985915,-0.0062947723748793425,0.007338223535930464,0.030187909470425236,-0.010250302399441106,-0.007874340618083309,-0.043390087814800665,-0.01934921591935208,-0.010980630095386596,-0.004347341035269206
WA5_RS03970,0.006396080187786832,0.012613910590120389,-0.00029508428785784594,-0.005010664653698685,0.0012037427430327667,-0.01201771276176669,0.015441434803128352,-0.002065391065274971,-0.0013150300812258117,-0.013007164813634514,0.06317141395621781,-0.0016625719277262542,0.0036654854381818406,0.022228397260083868,-0.006231758712800788,0.012683529476852796,-0.026624378604930762,-0.030364477989426097,-0.007951321664189845,-0.0028489339418429254
WA5_RS16380,-0.008718457429821459,0.02220142569137723,0.005507720172170592,-0.014628189076057658,0.07779207285363013,0.030786223509872018,0.020659583542113294,0.008225674551814442,0.0011641137559940337,-0.01767955531583926,0.04453875438573558,-0.016684012209086295,-0.011188275242229751,0.0035019200338139694,-0.0060809306347736755,0.04101491843582025,-0.011774253163878009,-0.041104165898810364,0.00021465680464665595,0.024732294096652712
WA5_RS03990,-0.00488653941096737,0.030608411624387346,0.04719383669139417,0.01599483687238195,0.09401017871185875,-0.005288737653043828,0.005425953572643386,0.003000476320943133,0.015649607361334313,0.000938686918501229,0.04297696945103211,-0.012754538310264402,0.009356879796015915,0.0028347105206540262,-0.010046884347662075,-0.02945852231667012,0.003059722803381919,-0.01056839966105832,-0.006104064250540647,-0.006061794529538451
WA5_RS03995,0.0039136857803524485,0.013677788278478285,-0.001487519194578396,-0.020726671473076993,0.08150787559209796,0.00352844143066609,-0.015119364396176256,0.0015521103061638516,0.01696565237964836,-0.0018556934315473357,0.03523937672007415,-0.01632429034885898,-0.006988564901559788,0.015582559926400237,-0.0033182575339515672,-0.01417056828884952,-0.001960533929142989,-0.012514342618188078,0.00028863461912014904,0.025511112823122573
WA5_RS04000,-0.005305184155646273,-0.0006566684484679506,0.012756527067252988,-0.022493503535249915,-0.006819108316667521,0.005916195661735101,-0.0029319115128903644,0.007427747997096822,-0.023180258930481097,0.0009105086548265334,-0.01119346733818199,-0.009175487209021225,-0.01677085792472671,-0.000398478757934264,0.001382738806135274,-0.02176516540554552,0.013294776238954089,-0.009648634192357265,0.005844802725460409,-0.014988066580196035
WA5_RS04005,-0.005884497754493997,-0.0063770449391533784,0.02575830336626329,-0.01686760569207133,-0.005812085089354384,-0.02207458988201293,-0.011894820464037064,0.006696943436053684,0.0024895176985850827,-0.012975399206542402,-0.0029888072805375867,-0.008604580055484878,-0.008335132783312374,-0.008949336222854725,0.002734810486595375,-0.007312006677807415,-0.0034689729443711393,-0.02063727446629758,-0.006608205077092465,0.0024718327348848095
WA5_RS04010,-0.006061726893536199,-0.005038653995497268,0.013754002145983293,0.002545025215142125,-0.0034835934527372462,-0.011003510247501267,-0.019494324821672567,-0.005443527563286064,0.01729107655474075,-0.0010055475432596685,-0.00601103859030021,-0.006819484527167333,0.00024660004235591823,-0.007819942167825923,0.0039037832554600386,-0.0007655159037973048,0.005522408099469035,-0.009775555451103975,-0.009396978721287492,-0.008002587287257435
WA5_RS04015,-0.012382495815368415,-0.008276688738215932,-0.014725480430134295,0.01250605766598756,0.009011109430861619,-0.008848463712688137,-0.009836255595736837,-0.004375281235417264,0.0016605215336199005,-0.0017848586602764887,-0.004870487697644152,-0.001014682278182333,0.0017245580142299004,-0.015463306800047783,-0.000615196912785272,-0.009129896430397641,0.012602548639731476,0.002591150500452338,0.0021110575995009293,0.022453380998787124
WA5_RS04020,-0.009567909522623706,-0.009239791163479219,-0.0218539061685304,0.004756401321601647,0.00612939984990291,-0.004908277935636776,-0.009894928571917334,0.0013820402105336011,-0.0038122469152978167,0.0291142546434252,-0.0028785434654926157,0.005587279973368601,-0.005066859333510649,-0.019287112407804164,-0.0023517088252488784,-0.01801900613149871,0.0209205614380686,0.009894645904573828,0.003810668313434718,0.010958437315296634
WA5_RS15640,-0.0029876973232985664,-0.013691438449303296,-0.025908380266185697,0.004099506721344453,0.011056514182048198,-0.007513186692234188,-0.0013357219943689019,-0.015503702758014461,-0.006603796179974278,-0.0012376747831660416,-0.007428907673484971,-0.008019727392609576,0.0017619708621780853,-0.003463014886080583,-0.001237776986134965,0.0006631260524796753,-0.024078035443374512,0.010018171644089443,-0.004555494606755521,0.04705864335489308
WA5_RS04035,0.0835016261551977,-0.014149051803916395,0.08401404911000132,0.050549983385129595,-0.011905181776989912,0.07379452140020225,-0.04054849783540798,-0.02251488769962258,-0.04100778071997767,-0.0036791846528915315,-0.025947924354850285,-0.022541759159961042,-0.029543217680465188,0.004805365640942832,0.03442134702350913,0.014541700398853158,0.03800493292269109,-0.014026025223805283,-0.010008460339395923,0.0014768794147839207
WA5_RS04040,-0.001129538783170695,0.027209918631544875,-0.0022428841965980387,-0.0009477598010885018,-0.02266569364647572,0.024857166243603127,0.010022408728854347,0.012161532975374714,-0.03699193880971359,-0.014423271828138188,-0.004985243870671757,-0.01200764579298132,0.02242130951714773,0.005593250117132174,0.0011321886408844832,0.013461070088956268,0.00991097359663299,-0.013284708280980212,-9.632281429211722e-05,0.01553009302936074
WA5_RS04045,0.0006738767703758449,0.0073780762552599155,-0.005387610698689733,0.007516839108894138,-0.011114972060937922,-0.003436099185442677,-0.011000634082990225,0.0898327065080538,0.0022457566313182947,-0.004075887269315991,-0.01233557195749865,0.0003342503385363944,0.01872005421090132,0.02058711654045372,0.001993466872992658,-0.015479151364851557,-0.00013182903058413798,-0.008768529494721726,0.025870633238945975,0.010234526214179845
WA5_RS04050,-0.0060214681122621036,-0.01856449431538479,0.00022493524610821074,-0.005667468814801984,-0.006918569556758593,-0.014390217513783833,-0.011716446707497713,0.03787056035942538,-0.006140185093170262,-0.02306218899559644,-0.007932099961492033,0.006106509325133607,0.011258820252098895,0.006087763023873387,0.008164349620811043,0.003389565546899626,0.028112802477426323,0.012418249330061,0.002955793893197373,0.009175204732474697
WA5_RS04055,-0.009140928414166086,-0.032412779480904555,0.009416681986715844,0.023244064777427336,0.003631042108122429,-0.02159803559841681,-0.015123414530381938,0.1246646055377493,0.00591146226356604,-0.004608353724633573,-0.002276251309094276,-0.001040789104857694,0.005360460192874447,0.00017819417048135192,0.011583791159521302,0.0022715748777241344,0.014543290982625136,-0.006173005995453578,0.02533829785671355,0.00010448688510251816
WA5_RS04060,-0.007291737349724873,-0.026839624096772947,0.0032640266932868634,0.03220186401762605,0.003464439162308591,-0.0029725590847610537,-0.015759655334873043,0.14714428609585076,0.014673638456638733,0.012322436560823219,-0.014513274175637749,-0.013400472579874695,0.01001624959055901,0.02325920246448987,0.0155807370525027,-0.0006116302920118332,-0.019976237705369954,-0.030804670823292857,0.02535483830018967,-0.013517598357916587
WA5_RS04065,-0.011191182341111612,-0.015756734455939503,0.0021596753599195818,0.032570873118988763,0.006774540272997297,-0.0030165476813441257,-0.015234170851133879,0.09472030730229539,0.008574366209361292,0.002900669901608665,-0.014679587578193471,-0.013144619134625715,0.013423784824677262,0.027102750891301892,0.011174698943835479,-0.017483061075154748,-0.02550275147095342,-0.01663581097045838,0.012140594783814622,-0.02270713902690353
WA5_RS04085,0.25650493454468765,-0.016933168434670406,-0.0043023135506445945,-0.018476651023284257,0.008406786125517264,-0.050061989029057646,0.006905319724239704,-0.010769883194379725,-0.03926172902261772,0.005708743906535667,-0.008496446521911893,-0.002605689832467048,0.014661480202483474,0.018084062941682508,-0.0038286024592087153,0.0008134375390510202,-0.01959181117058123,0.02701820836470237,-0.00852931946453577,0.014698822079058068
